"(pv("M0" "gm" ?result "dcOpInfo-info") / IDC("/M0/D")) vs M0:d (Vgs=1.64e-01) X","(pv("M0" "gm" ?result "dcOpInfo-info") / IDC("/M0/D")) vs M0:d (Vgs=1.64e-01) Y"
"7.153573284917704e-09","25.76036379829562"
"7.186823192726952e-09","25.75753411795102"
"7.220223896251598e-09","25.75470443760642"
"7.253776057555764e-09","25.75187475726182"
"7.287480341496276e-09","25.74904507691723"
"7.321337415733857e-09","25.74621539657263"
"7.355347950744476e-09","25.74338571622803"
"7.38951261983076e-09","25.74055603588343"
"7.423832099133433e-09","25.73772635553884"
"7.458307067642711e-09","25.73489667519424"
"7.492938207209901e-09","25.73206699484964"
"7.5277262025589e-09","25.72923731450504"
"7.562671741297833e-09","25.72640763416045"
"7.597775513930743e-09","25.72357795381584"
"7.63303821386918e-09","25.72074827347125"
"7.668460537444055e-09","25.71791859312665"
"7.704043183917355e-09","25.71508891278205"
"7.739786855494037e-09","25.71225923243745"
"7.775692257333907e-09","25.70942955209286"
"7.811760097563455e-09","25.70659987174826"
"7.847991087287977e-09","25.70377019140366"
"7.884385940603484e-09","25.70094051105906"
"7.920945374608845e-09","25.69811083071447"
"7.957670109417878e-09","25.69528115036987"
"7.994560868171505e-09","25.69245147002527"
"8.031618377050004e-09","25.68962178968067"
"8.068843365285234e-09","25.68679210933607"
"8.106236565172941e-09","25.68396242899148"
"8.143798712085202e-09","25.68113274864688"
"8.18153054448272e-09","25.67830306830228"
"8.219432803927362e-09","25.67547338795768"
"8.25750623509461e-09","25.67264370761309"
"8.295751585786189e-09","25.66981402726849"
"8.334169606942585e-09","25.66698434692389"
"8.37276105265579e-09","25.66415466657929"
"8.411526680181956e-09","25.66109116772441"
"8.450467249954112e-09","25.65797921151229"
"8.489583525595099e-09","25.65486725530018"
"8.528876273930252e-09","25.65175529908806"
"8.568346265000507e-09","25.64864334287594"
"8.60799427207516e-09","25.64553138666382"
"8.647821071665017e-09","25.6424194304517"
"8.687827443535428e-09","25.63930747423958"
"8.728014170719322e-09","25.63619551802746"
"8.768382039530499e-09","25.63308356181534"
"8.808931839576707e-09","25.62997160560322"
"8.849664363773056e-09","25.6268596493911"
"8.890580408355218e-09","25.62374769317898"
"8.931680772892851e-09","25.62063573696687"
"8.972966260303038e-09","25.61752378075475"
"9.014437676863749e-09","25.61441182454263"
"9.056095832227389e-09","25.61129986833051"
"9.09794153943432e-09","25.60818791211839"
"9.139975614926585e-09","25.60507595590627"
"9.182198878561629e-09","25.60196399969415"
"9.224612153625899e-09","25.59885204348204"
"9.267216266848779e-09","25.59574008726992"
"9.310012048416399e-09","25.5926281310578"
"9.353000331985553e-09","25.58951617484568"
"9.396181954697677e-09","25.58640421863356"
"9.439557757192831e-09","25.58329226242144"
"9.483128583623835e-09","25.58018030620932"
"9.526895281670372e-09","25.57706834999721"
"9.570858702553162e-09","25.57395639378509"
"9.615019701048228e-09","25.57084443757297"
"9.659379135501206e-09","25.56773248136085"
"9.703937867841698e-09","25.56462052514873"
"9.748696763597652e-09","25.56150856893661"
"9.793656691909866e-09","25.55839661272449"
"9.838818525546571e-09","25.55528465651237"
"9.884183140917903e-09","25.55217270030025"
"9.929751418090619e-09","25.54906074408813"
"9.975524240802815e-09","25.54594878787602"
"1.002150249647865e-08","25.5428368316639"
"1.006768707624311e-08","25.53972487545178"
"1.011407887493706e-08","25.53661291923966"
"1.016067879113204e-08","25.53350096302754"
"1.020748772714524e-08","25.53038900681542"
"1.025450658905466e-08","25.5272770506033"
"1.030173628671418e-08","25.52416509439119"
"1.034917773376873e-08","25.52105313817907"
"1.039683184766949e-08","25.51794118196695"
"1.044469954968926e-08","25.51482922575483"
"1.049278176493778e-08","25.51171726954271"
"1.054107942237712e-08","25.50860531333059"
"1.05895934548372e-08","25.50549335711847"
"1.06383247990313e-08","25.50238140090635"
"1.068727439557172e-08","25.49926944469424"
"1.073644318898536e-08","25.49615748848212"
"1.07858321277295e-08","25.49304553227"
"1.083544216420753e-08","25.48993357605788"
"1.088527425478491e-08","25.48682161984576"
"1.093532935980497e-08","25.48370966363364"
"1.098560844360493e-08","25.48059770742152"
"1.103611247453196e-08","25.4774857512094"
"1.108684242495927e-08","25.47437379499728"
"1.113779927130222e-08","25.47126183878516"
"1.118898399403465e-08","25.46814988257305"
"1.124039757770511e-08","25.46503792636093"
"1.129204101095325e-08","25.46192597014881"
"1.134391528652618e-08","25.45881401393669"
"1.139602140129506e-08","25.45570205772457"
"1.144836035627161e-08","25.45259010151245"
"1.150093315662469e-08","25.44947814530033"
"1.155374081169704e-08","25.44636618908822"
"1.160678433502202e-08","25.4432542328761"
"1.166006474434043e-08","25.44014227666398"
"1.171358306161737e-08","25.43703032045186"
"1.176734031305926e-08","25.43391836423974"
"1.182133752913077e-08","25.43080640802762"
"1.187557574457197e-08","25.4276944518155"
"1.193005599841546e-08","25.42458249560339"
"1.198477933400364e-08","25.42147053939127"
"1.203974679900592e-08","25.41835858317915"
"1.209495944543615e-08","25.41524662696703"
"1.215041832967004e-08","25.41213467075491"
"1.220612451246261e-08","25.40902271454279"
"1.226207905896583e-08","25.40591075833067"
"1.231828303874619e-08","25.40279880211855"
"1.237473752580244e-08","25.39968684590643"
"1.24314435985834e-08","25.39657488969431"
"1.248840234000573e-08","25.3934629334822"
"1.254561483747194e-08","25.39035097727008"
"1.260308218288832e-08","25.38723902105796"
"1.266080547268299e-08","25.38412706484584"
"1.27187858078241e-08","25.38101510863372"
"1.277702429383799e-08","25.3779031524216"
"1.283552204082743e-08","25.37479119620948"
"1.289428016349007e-08","25.37167923999737"
"1.29532997811368e-08","25.36856728378525"
"1.301258201771026e-08","25.36545532757313"
"1.307212800180332e-08","25.36234337136101"
"1.313193886667791e-08","25.35923141514889"
"1.319201575028362e-08","25.35611945893677"
"1.325235979527642e-08","25.35300750272465"
"1.331297214903772e-08","25.34989554651253"
"1.337385396369314e-08","25.34662940547489"
"1.34350063961316e-08","25.34332903603403"
"1.349643060802439e-08","25.34002866659318"
"1.355812776584434e-08","25.33672829715232"
"1.362009904088511e-08","25.33342792771147"
"1.368234560928041e-08","25.33012755827062"
"1.37448686520235e-08","25.32682718882976"
"1.380766935498656e-08","25.32352681938891"
"1.387074890894036e-08","25.32022644994806"
"1.393410850957379e-08","25.3169260805072"
"1.399774935751358e-08","25.31362571106635"
"1.406167265834416e-08","25.3103253416255"
"1.412587962262737e-08","25.30702497218464"
"1.419037146592259e-08","25.30372460274379"
"1.425514940880659e-08","25.30042423330294"
"1.432021467689368e-08","25.29712386386208"
"1.438556850085603e-08","25.29382349442123"
"1.445121211644371e-08","25.29052312498037"
"1.451714676450512e-08","25.28722275553952"
"1.458337369100744e-08","25.28392238609867"
"1.46498941470571e-08","25.28062201665782"
"1.471670938892036e-08","25.27732164721696"
"1.4783820678044e-08","25.27402127777611"
"1.4851229281076e-08","25.27072090833526"
"1.491893646988641e-08","25.2674205388944"
"1.498694352158829e-08","25.26412016945355"
"1.505525171855863e-08","25.26081980001269"
"1.512386234845947e-08","25.25751943057184"
"1.519277670425908e-08","25.25421906113099"
"1.526199608425311e-08","25.25091869169013"
"1.533152179208604e-08","25.24761832224928"
"1.540135513677242e-08","25.24431795280843"
"1.547149743271861e-08","25.24101758336758"
"1.554194999974408e-08","25.23771721392672"
"1.561271416310333e-08","25.23441684448587"
"1.568379125350742e-08","25.23111647504501"
"1.575518260714599e-08","25.22781610560416"
"1.582688956570904e-08","25.22451573616331"
"1.589891347640901e-08","25.22121536672245"
"1.597125569200291e-08","25.2179149972816"
"1.60439175708144e-08","25.21461462784075"
"1.611690047675612e-08","25.2113142583999"
"1.619020577935205e-08","25.20801388895904"
"1.626383485376005e-08","25.20471351951819"
"1.633778908079413e-08","25.20141315007733"
"1.641206984694733e-08","25.19811278063648"
"1.648667854441435e-08","25.19481241119563"
"1.656161657111432e-08","25.19151204175477"
"1.663688533071371e-08","25.18821167231392"
"1.671248623264935e-08","25.18491130287306"
"1.678842069215147e-08","25.18161093343221"
"1.686469013026683e-08","25.17831056399136"
"1.694129597388201e-08","25.17501019455051"
"1.701823965574686e-08","25.17170982510965"
"1.709552261449766e-08","25.1684094556688"
"1.717314629468097e-08","25.16510908622795"
"1.725111214677706e-08","25.16180871678709"
"1.732942162722364e-08","25.15850834734624"
"1.740807619843981e-08","25.15520797790538"
"1.74870773288497e-08","25.15190760846453"
"1.756642649290678e-08","25.14860723902368"
"1.764612517111768e-08","25.14530686958283"
"1.772617485006654e-08","25.14200650014197"
"1.780657702243918e-08","25.13870613070112"
"1.78873331870476e-08","25.13540576126027"
"1.796844484885439e-08","25.13210539181941"
"1.804991351899724e-08","25.12880502237856"
"1.813174071481364e-08","25.1255046529377"
"1.821392795986569e-08","25.12220428349685"
"1.829647678396495e-08","25.118903914056"
"1.837938872319729e-08","25.11560354461514"
"1.846266531994804e-08","25.11230317517429"
"1.854630812292712e-08","25.10900280573344"
"1.863031868719429e-08","25.10570243629258"
"1.871469857418447e-08","25.10240206685173"
"1.879944935173318e-08","25.09910169741088"
"1.888457259410215e-08","25.09580132797002"
"1.89700698820049e-08","25.09250095852917"
"1.905594280263246e-08","25.08920058908832"
"1.914219294967936e-08","25.08590021964746"
"1.922882192336935e-08","25.08259985020661"
"1.931583133048167e-08","25.07929948076575"
"1.940322278437706e-08","25.0759991113249"
"1.949099790502405e-08","25.07269874188405"
"1.957915831902528e-08","25.0693983724432"
"1.966770565964401e-08","25.06609800300234"
"1.975664156683069e-08","25.06279763356149"
"1.984596768724949e-08","25.05949726412063"
"1.993568567430528e-08","25.05619689467978"
"2.002579718817022e-08","25.05289652523893"
"2.011630389581103e-08","25.04959615579807"
"2.02072074710158e-08","25.04629578635722"
"2.029850959442138e-08","25.04299541691637"
"2.039021195354053e-08","25.03969504747552"
"2.048231624278939e-08","25.03639467803466"
"2.057482416351492e-08","25.03309430859381"
"2.066773742402257e-08","25.02979393915295"
"2.076105773960397e-08","25.0264935697121"
"2.085478683256465e-08","25.02319320027125"
"2.094892643225209e-08","25.01989283083039"
"2.104347827508381e-08","25.01659246138954"
"2.113844410457524e-08","25.01323430211417"
"2.123382567136833e-08","25.00986244009454"
"2.132962473325958e-08","25.00649057807491"
"2.142584305522872e-08","25.00311871605528"
"2.152248240946724e-08","24.99974685403565"
"2.161954457540699e-08","24.99637499201602"
"2.17170313397491e-08","24.99300312999639"
"2.181494449649286e-08","24.98963126797676"
"2.191328584696459e-08","24.98625940595714"
"2.20120571998471e-08","24.9828875439375"
"2.211126037120852e-08","24.97951568191787"
"2.221089718453197e-08","24.97614381989824"
"2.231096947074495e-08","24.97277195787861"
"2.241147906824882e-08","24.96940009585899"
"2.251242782294853e-08","24.96602823383936"
"2.261381758828258e-08","24.96265637181973"
"2.271565022525266e-08","24.9592845098001"
"2.281792760245399e-08","24.95591264778047"
"2.292065159610523e-08","24.95254078576084"
"2.302382409007884e-08","24.94916892374121"
"2.312744697593146e-08","24.94579706172158"
"2.323152215293438e-08","24.94242519970195"
"2.333605152810417e-08","24.93905333768232"
"2.344103701623339e-08","24.93568147566269"
"2.354648053992148e-08","24.93230961364306"
"2.365238402960559e-08","24.92893775162343"
"2.375874942359182e-08","24.9255658896038"
"2.386557866808631e-08","24.92219402758417"
"2.397287371722657e-08","24.91882216556454"
"2.408063653311296e-08","24.91545030354491"
"2.418886908584017e-08","24.91207844152528"
"2.429757335352889e-08","24.90870657950565"
"2.440675132235767e-08","24.90533471748602"
"2.451640498659473e-08","24.90196285546639"
"2.462653634863008e-08","24.89859099344676"
"2.473714741900761e-08","24.89521913142714"
"2.484824021645736e-08","24.89184726940751"
"2.495981676792798e-08","24.88847540738788"
"2.507187910861901e-08","24.88510354536825"
"2.518442928201391e-08","24.88173168334862"
"2.52974693399124e-08","24.87835982132899"
"2.541100134246364e-08","24.87498795930936"
"2.552502735819903e-08","24.87161609728973"
"2.563954946406547e-08","24.8682442352701"
"2.575456974545852e-08","24.86487237325047"
"2.587009029625582e-08","24.86150051123084"
"2.598611321885047e-08","24.85812864921121"
"2.610264062418491e-08","24.85475678719158"
"2.621967463178431e-08","24.85138492517195"
"2.633721736979072e-08","24.84801306315232"
"2.645527097499699e-08","24.84464120113269"
"2.657383759288071e-08","24.84126933911306"
"2.669291937763875e-08","24.83789747709343"
"2.681251849222146e-08","24.8345256150738"
"2.693263710836714e-08","24.83115375305417"
"2.705327740663671e-08","24.82778189103454"
"2.717444157644851e-08","24.82441002901492"
"2.72961318161132e-08","24.82103816699529"
"2.741835033286857e-08","24.81766630497566"
"2.754109934291488e-08","24.81429444295603"
"2.766438107145007e-08","24.8109225809364"
"2.778819775270513e-08","24.80755071891677"
"2.791255162997958e-08","24.80417885689714"
"2.803744495567729e-08","24.80080699487751"
"2.816287999134202e-08","24.79743513285788"
"2.828885900769356e-08","24.79406327083825"
"2.841538428466361e-08","24.79069140881862"
"2.854245811143208e-08","24.78731954679899"
"2.86700827864632e-08","24.78394768477936"
"2.879826061754224e-08","24.78057582275973"
"2.89269939218119e-08","24.7772039607401"
"2.905628502580892e-08","24.77383209872047"
"2.918613626550113e-08","24.77046023670084"
"2.931654998632431e-08","24.76708837468121"
"2.944752854321925e-08","24.76371651266158"
"2.957907430066908e-08","24.76034465064195"
"2.971118963273648e-08","24.75697278862232"
"2.984387692310136e-08","24.75360092660269"
"2.997713856509838e-08","24.75022906458307"
"3.011097696175473e-08","24.74685720256344"
"3.024539452582808e-08","24.74348534054381"
"3.038039367984451e-08","24.74011347852418"
"3.05159768561369e-08","24.73674161650455"
"3.065214649688279e-08","24.73336975448492"
"3.078890505414357e-08","24.72999789246529"
"3.092625498990216e-08","24.72662603044566"
"3.106419877610248e-08","24.72325416842603"
"3.120273889468791e-08","24.7198823064064"
"3.134187783764023e-08","24.71651044438677"
"3.148161810701911e-08","24.71313858236714"
"3.162196221500098e-08","24.70976672034751"
"3.17629126839187e-08","24.70639485832788"
"3.190447204630087e-08","24.70302299630825"
"3.204664284491178e-08","24.69965113428862"
"3.218942763279092e-08","24.69627927226899"
"3.23328289732932e-08","24.69290741024936"
"3.247684944012885e-08","24.68953554822973"
"3.262149161740378e-08","24.6861636862101"
"3.27667580996599e-08","24.68279182419047"
"3.291265149191562e-08","24.67941996217084"
"3.30591744097065e-08","24.67604810015122"
"3.320632947912611e-08","24.67269365562744"
"3.335411933686675e-08","24.6693436261235"
"3.350254663026082e-08","24.66599359661956"
"3.365161401732193e-08","24.66264356711562"
"3.380132416678599e-08","24.65929353761168"
"3.395167975815309e-08","24.65594350810774"
"3.410268348172892e-08","24.6525934786038"
"3.425433803866659e-08","24.64924344909986"
"3.440664614100852e-08","24.64589341959592"
"3.455961051172858e-08","24.64254339009198"
"3.471323388477423e-08","24.63919336058804"
"3.486751900510897e-08","24.6358433310841"
"3.502246862875443e-08","24.63249330158016"
"3.517808552283366e-08","24.62914327207622"
"3.533437246561341e-08","24.62579324257227"
"3.549133224654709e-08","24.62244321306834"
"3.564896766631805e-08","24.6190931835644"
"3.580728153688257e-08","24.61574315406046"
"3.596627668151344e-08","24.61239312455652"
"3.612595593484312e-08","24.60904309505258"
"3.628632214290768e-08","24.60569306554864"
"3.64473781631905e-08","24.6023430360447"
"3.660912686466594e-08","24.59899300654076"
"3.677157112784381e-08","24.59564297703682"
"3.693471384481345e-08","24.59229294753288"
"3.709855791928776e-08","24.58894291802893"
"3.726310626664817e-08","24.585592888525"
"3.74283618139891e-08","24.58224285902105"
"3.759432750016268e-08","24.57889282951712"
"3.776100627582368e-08","24.57554280001317"
"3.792840110347476e-08","24.57219277050924"
"3.80965149575116e-08","24.56884274100529"
"3.826535082426829e-08","24.56549271150136"
"3.843491170206264e-08","24.56214268199741"
"3.860520060124233e-08","24.55879265249348"
"3.877622054423023e-08","24.55544262298953"
"3.894797456557047e-08","24.55209259348559"
"3.912046571197499e-08","24.54874256398165"
"3.929369704236911e-08","24.54539253447771"
"3.94676716279382e-08","24.54204250497378"
"3.964239255217464e-08","24.53869247546983"
"3.981786291092374e-08","24.5353424459659"
"3.999408581243121e-08","24.53199241646195"
"4.017106437738988e-08","24.52864238695802"
"4.034880173898675e-08","24.52529235745407"
"4.052730104295039e-08","24.52194232795014"
"4.070656544759853e-08","24.51859229844619"
"4.088659812388518e-08","24.51524226894225"
"4.106740225544878e-08","24.51189223943831"
"4.124898103865981e-08","24.50854220993437"
"4.143133768266896e-08","24.50519218043043"
"4.161447540945515e-08","24.50184215092649"
"4.17983974538739e-08","24.49849212142255"
"4.198310706370572e-08","24.49514209191861"
"4.216860749970494e-08","24.49179206241467"
"4.235490203564805e-08","24.48844203291073"
"4.254199395838301e-08","24.48509200340679"
"4.272988656787792e-08","24.48174197390285"
"4.29185831772705e-08","24.47839194439891"
"4.310808711291727e-08","24.47504191489497"
"4.329840171444315e-08","24.47169188539103"
"4.348953033479087e-08","24.46834185588709"
"4.368147634027084e-08","24.46499182638315"
"4.387424311061121e-08","24.46164179687921"
"4.40678340390079e-08","24.45829176737527"
"4.426225253217446e-08","24.45494173787133"
"4.445750201039305e-08","24.45159170836739"
"4.465358590756438e-08","24.44824167886345"
"4.485050767125858e-08","24.44489164935951"
"4.504827076276613e-08","24.44154161985557"
"4.524687865714869e-08","24.43819159035163"
"4.544633484329e-08","24.43484156084769"
"4.564664282394745e-08","24.43149153134375"
"4.584780611580327e-08","24.42814150183981"
"4.604982824951612e-08","24.42479147233587"
"4.625271276977274e-08","24.42144144283193"
"4.645646323533969e-08","24.41809141332799"
"4.666108321911553e-08","24.41474138382405"
"4.686657630818276e-08","24.41139135432011"
"4.707294610386e-08","24.40804132481617"
"4.728019622175461e-08","24.40469129531223"
"4.748833029181514e-08","24.40134126580829"
"4.769735195838394e-08","24.39799123630435"
"4.790726488025018e-08","24.39464120680041"
"4.81180727307025e-08","24.39129117729647"
"4.832977919758259e-08","24.38794114779253"
"4.854238798333802e-08","24.38459111828859"
"4.875590280507586e-08","24.38124108878465"
"4.897032739461631e-08","24.37789105928071"
"4.918566549854617e-08","24.37454102977677"
"4.9401920878273e-08","24.37119100027283"
"4.961909731007869e-08","24.36784097076889"
"4.983719858517381e-08","24.36449094126495"
"5.005622850975201e-08","24.36114091176101"
"5.027619090504427e-08","24.35779088225707"
"5.049708960737326e-08","24.35444085275313"
"5.071892846820844e-08","24.35109082324919"
"5.094171135422059e-08","24.34774079374525"
"5.116544214733692e-08","24.34439076424131"
"5.139012474479603e-08","24.34104073473737"
"5.161576305920345e-08","24.33769070523343"
"5.184236101858664e-08","24.33435125641986"
"5.206992256645086e-08","24.33101465797563"
"5.22984516618348e-08","24.3276780595314"
"5.252795227936601e-08","24.32434146108718"
"5.275842840931741e-08","24.32100486264295"
"5.298988405766301e-08","24.31766826419872"
"5.322232324613428e-08","24.31433166575449"
"5.345575001227634e-08","24.31099506731026"
"5.369016840950472e-08","24.30765846886603"
"5.392558250716171e-08","24.3043218704218"
"5.416199639057341e-08","24.30098527197757"
"5.43994141611063e-08","24.29764867353335"
"5.463783993622462e-08","24.29431207508912"
"5.487727784954746e-08","24.29097547664488"
"5.511773205090573e-08","24.28763887820066"
"5.535920670640026e-08","24.28430227975643"
"5.560170599845871e-08","24.2809656813122"
"5.58452341258936e-08","24.27762908286797"
"5.60897953039603e-08","24.27429248442374"
"5.633539376441451e-08","24.27095588597951"
"5.65820337555709e-08","24.26761928753528"
"5.682971954236114e-08","24.26428268909105"
"5.707845540639205e-08","24.26094609064683"
"5.732824564600439e-08","24.2576094922026"
"5.757909457633147e-08","24.25427289375837"
"5.783100652935769e-08","24.25093629531414"
"5.808398585397752e-08","24.24759969686991"
"5.833803691605458e-08","24.24426309842568"
"5.859316409848082e-08","24.24092649998145"
"5.88493718012355e-08","24.23758990153722"
"5.910666444144492e-08","24.23425330309299"
"5.93650464534416e-08","24.23091670464877"
"5.96245222888243e-08","24.22758010620454"
"5.988509641651748e-08","24.22424350776031"
"6.014677332283114e-08","24.22090690931608"
"6.040955751152112e-08","24.21757031087185"
"6.067345350384902e-08","24.21423371242762"
"6.093846583864251e-08","24.21089711398339"
"6.120459907235559e-08","24.20756051553916"
"6.147185777912927e-08","24.20422391709494"
"6.1740246550852e-08","24.2008873186507"
"6.200976999722039e-08","24.19755072020648"
"6.228043274580038e-08","24.19421412176225"
"6.255223944208765e-08","24.19087752331802"
"6.282519474956931e-08","24.18754092487379"
"6.309930334978444e-08","24.18420432642956"
"6.3374569942386e-08","24.18086772798533"
"6.365099924520175e-08","24.1775311295411"
"6.392859599429607e-08","24.17419453109687"
"6.420736494403176e-08","24.17085793265264"
"6.448731086713123e-08","24.16752133420842"
"6.476843855473879e-08","24.16418473576419"
"6.505075281648278e-08","24.16084813731996"
"6.533425848053707e-08","24.15751153887573"
"6.561896039368375e-08","24.1541749404315"
"6.590486342137524e-08","24.15083834198727"
"6.619197244779676e-08","24.14750174354304"
"6.648029237592872e-08","24.14416514509881"
"6.676982812760938e-08","24.14082854665459"
"6.706058464359772e-08","24.13749194821036"
"6.735256688363579e-08","24.13415534976613"
"6.76457798265123e-08","24.1308187513219"
"6.794022847012509e-08","24.12748215287767"
"6.823591783154463e-08","24.12414555443344"
"6.853285294707686e-08","24.12080895598921"
"6.883103887232671e-08","24.11747235754498"
"6.913048068226149e-08","24.11413575910075"
"6.943118347127453e-08","24.11079916065652"
"6.973315235324842e-08","24.10746256221229"
"7.003639246161904e-08","24.10412596376807"
"7.034090894943909e-08","24.10078936532384"
"7.064670698944228e-08","24.09745276687961"
"7.095379177410692e-08","24.09411616843538"
"7.126216851572016e-08","24.09077956999115"
"7.157184244644209e-08","24.08744297154692"
"7.18828188183702e-08","24.08410637310269"
"7.219510290360292e-08","24.08076977465846"
"7.250869999430533e-08","24.07743317621424"
"7.282361540277205e-08","24.07409657777001"
"7.313985446149331e-08","24.07075997932578"
"7.345742252321836e-08","24.06742338088155"
"7.377632496102103e-08","24.06408678243732"
"7.409656716836399e-08","24.06075018399309"
"7.441815455916392e-08","24.05741358554886"
"7.474109256785638e-08","24.05407698710463"
"7.506538664946073e-08","24.0507403886604"
"7.539104227964532e-08","24.04740379021618"
"7.571806495479275e-08","24.04406719177194"
"7.604646019206483e-08","24.04073059332772"
"7.637623352946797e-08","24.03739399488349"
"7.670739052591905e-08","24.03405739643926"
"7.703993676130969e-08","24.03072079799503"
"7.737387783657315e-08","24.0273841995508"
"7.770921937374877e-08","24.02404760110657"
"7.804596701604848e-08","24.02071100266234"
"7.838412642792134e-08","24.01737440421811"
"7.872370329512087e-08","24.01403780577389"
"7.906470332476924e-08","24.01070120732966"
"7.94071322454242e-08","24.00736460888543"
"7.975099580714456e-08","24.0040280104412"
"8.009629978155626e-08","24.00069141199697"
"8.044304996191848e-08","23.9972123759158"
"8.079125216318937e-08","23.99369264336696"
"8.114091222209246e-08","23.99017291081812"
"8.149203599718277e-08","23.98665317826928"
"8.184462936891319e-08","23.98313344572044"
"8.219869823970024e-08","23.97961371317161"
"8.255424853399064e-08","23.97609398062277"
"8.291128619832791e-08","23.97257424807393"
"8.326981720141828e-08","23.96905451552509"
"8.362984753419761e-08","23.96553478297625"
"8.399138320989715e-08","23.96201505042741"
"8.435443026411062e-08","23.95849531787857"
"8.471899475486045e-08","23.95497558532973"
"8.508508276266449e-08","23.9514558527809"
"8.545270039060244e-08","23.94793612023205"
"8.582185376438225e-08","23.94441638768322"
"8.619254903240738e-08","23.94089665513438"
"8.656479236584275e-08","23.93737692258554"
"8.693858995868164e-08","23.9338571900367"
"8.731394802781284e-08","23.93033745748786"
"8.769087281308665e-08","23.92681772493902"
"8.806937057738189e-08","23.92329799239018"
"8.844944760667288e-08","23.91977825984134"
"8.883111021009572e-08","23.91625852729251"
"8.921436472001561e-08","23.91273879474367"
"8.959921749209306e-08","23.90921906219483"
"8.998567490535118e-08","23.90569932964599"
"9.037374336224191e-08","23.90217959709715"
"9.076342928871355e-08","23.89865986454831"
"9.115473913427686e-08","23.89514013199947"
"9.154767937207197e-08","23.89162039945063"
"9.194225649893539e-08","23.88810066690179"
"9.233847703546707e-08","23.88458093435295"
"9.27363475260964e-08","23.88106120180412"
"9.313587453914945e-08","23.87754146925528"
"9.353706466691603e-08","23.87402173670644"
"9.393992452571556e-08","23.8705020041576"
"9.43444607559648e-08","23.86698227160876"
"9.475068002224371e-08","23.86346253905992"
"9.515858901336289e-08","23.85994280651108"
"9.556819444242929e-08","23.85642307396224"
"9.597950304691415e-08","23.8529033414134"
"9.639252158871846e-08","23.84938360886456"
"9.680725685424026e-08","23.84586387631573"
"9.7223715654441e-08","23.84234414376689"
"9.764190482491179e-08","23.83882441121805"
"9.806183122594055e-08","23.83530467866921"
"9.848350174257788e-08","23.83178494612037"
"9.890692328470367e-08","23.82826521357153"
"9.933210278709372e-08","23.82474548102269"
"9.975904720948578e-08","23.82122574847385"
"1.001877635366461e-07","23.81770601592502"
"1.006182587784353e-07","23.81418628337617"
"1.010505399698752e-07","23.81066655082734"
"1.014846141712142e-07","23.8071468182785"
"1.019204884679943e-07","23.80362708572966"
"1.023581699711161e-07","23.80010735318082"
"1.027976658169058e-07","23.79658762063198"
"1.032389831671802e-07","23.79306788808314"
"1.036821292093133e-07","23.7895481555343"
"1.041271111563018e-07","23.78602842298546"
"1.045739362468306e-07","23.78250869043663"
"1.05022611745339e-07","23.77898895788779"
"1.054731449420855e-07","23.77546922533895"
"1.059255431532144e-07","23.77194949279011"
"1.0637981372082e-07","23.76842976024127"
"1.068359640130127e-07","23.76491002769243"
"1.072940014239844e-07","23.76139029514359"
"1.077539333740729e-07","23.75787056259475"
"1.082157673098279e-07","23.75435083004591"
"1.086795107040751e-07","23.75083109749707"
"1.09145171055982e-07","23.74731136494824"
"1.096127558911219e-07","23.7437916323994"
"1.100822727615394e-07","23.74027189985056"
"1.105537292458141e-07","23.73675216730172"
"1.110271329491262e-07","23.73323243475288"
"1.115024915033195e-07","23.72971270220404"
"1.11979812566967e-07","23.7261929696552"
"1.124591038254346e-07","23.72267323710636"
"1.129403729909449e-07","23.71915350455753"
"1.134236278026415e-07","23.71563377200868"
"1.139088760266523e-07","23.71211403945984"
"1.14396125456154e-07","23.70859430691101"
"1.148853839114353e-07","23.70507457436217"
"1.1537665923996e-07","23.70155484181333"
"1.158699593164308e-07","23.69803510926449"
"1.163652920428521e-07","23.69451537671565"
"1.168626653485933e-07","23.69099564416681"
"1.17362087190452e-07","23.68747591161797"
"1.178635655527161e-07","23.68395617906913"
"1.183671084472266e-07","23.6804364465203"
"1.188727239134407e-07","23.67691671397145"
"1.193804200184928e-07","23.67339698142262"
"1.198902048572585e-07","23.66987724887378"
"1.204020865524147e-07","23.66635751632494"
"1.209160732545029e-07","23.6628377837761"
"1.214321731419903e-07","23.65931805122726"
"1.219503944213308e-07","23.65579831867842"
"1.224707453270279e-07","23.65227858612958"
"1.229932341216939e-07","23.64875885358074"
"1.235178690961122e-07","23.64523912103191"
"1.240446585692983e-07","23.64125322805717"
"1.245736108885595e-07","23.63712634010567"
"1.251047344295557e-07","23.63299945215418"
"1.256380375963601e-07","23.62887256420268"
"1.261735288215192e-07","23.62474567625118"
"1.267112165661122e-07","23.62061878829968"
"1.272511093198107e-07","23.61649190034818"
"1.277932156009395e-07","23.61236501239669"
"1.283375439565339e-07","23.60823812444519"
"1.288841029624001e-07","23.60411123649369"
"1.294329012231741e-07","23.59998434854219"
"1.299839473723799e-07","23.59585746059069"
"1.305372500724878e-07","23.5917305726392"
"1.310928180149737e-07","23.5876036846877"
"1.316506599203756e-07","23.5834767967362"
"1.322107845383528e-07","23.5793499087847"
"1.327732006477425e-07","23.5752230208332"
"1.333379170566176e-07","23.5710961328817"
"1.339049426023441e-07","23.56696924493021"
"1.344742861516371e-07","23.56284235697871"
