(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) X,(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) Y
0.0001020935342770229,-0.349999999987831
0.0001021014045457111,-0.3499999999878305
0.0001021090754199796,-0.3499999999878299
0.0001021167782560734,-0.3499999999878294
0.0001021247140477141,-0.3499999999878288
0.0001021331069723476,-0.3499999999878282
0.0001021422478828933,-0.3499999999878274
0.0001021525608068487,-0.3499999999878268
0.0001021647363769843,-0.3499999999878257
0.0001021800054199873,-0.3499999999878247
0.0001022003525054638,-0.3499999999878232
0.0001022248769894342,-0.3499999999878214
0.0001022463295930366,-0.3499999999878197
0.0001022635520055505,-0.3499999999878185
0.0001022784938803058,-0.3499999999878174
0.0001022922693081458,-0.3499999999878165
0.0001023051732680017,-0.3499999999878155
0.0001023172435197754,-0.3499999999878145
0.0001023284734060367,-0.3499999999878137
0.0001023388431718188,-0.3499999999878131
0.0001023483281884261,-0.3499999999878123
0.0001023569070019218,-0.3499999999878116
0.0001023645649113341,-0.3499999999878112
0.0001023712949758973,-0.3499999999878106
0.0001023770995424731,-0.3499999999878102
0.0001023819948815452,-0.3499999999878098
0.0001023860213270425,-0.3499999999878095
0.0001023892567052763,-0.3499999999878092
0.000102391815125187,-0.3499999999878092
0.0001023938607109692,-0.349999999987809
0.000102395525899491,-0.3499999999878087
0.0001023969375509365,-0.3499999999878086
0.0001023981935592763,-0.3499999999878087
0.0001023993723661917,-0.3499999999878085
0.0001024005414211388,-0.3499999999878084
0.0001024018071318996,-0.3499999999878084
0.0001024034376722215,-0.3499999999878082
0.0001024047650651966,-0.3499999999878081
0.0001024060467909978,-0.349999999987808
0.0001024072298670743,-0.3499999999878081
0.000102408392451787,-0.3499999999878078
0.0001024088181025242,-0.3499999999878077
0.0001024091155667345,-0.3499999999878078
0.0001024093176723826,-0.3499999999878078
0.0001024095325114932,-0.3499999999878081
0.000102409691252664,-0.3499999999878082
0.000102409803206606,-0.3499999999878084
0.0001024098885346275,-0.3499999999878087
0.0001024099577769654,-0.3499999999878087
0.000102410017970248,-0.3499999999878093
0.0001024100727097131,-0.3499999999878095
0.0001024101236103927,-0.34999999998781
0.0001024101718686934,-0.3499999999878105
0.0001024102191340368,-0.3499999999878112
0.0001024102661848609,-0.3499999999878118
0.0001024103135312866,-0.3499999999878127
0.0001024103616460591,-0.3499999999878138
0.0001024104109272186,-0.3499999999878151
0.0001024104616182625,-0.3499999999878168
0.0001024105137137097,-0.3499999999878186
0.0001024105669006878,-0.3499999999878208
0.0001024106205947231,-0.3499999999878237
