"db(v("/Vb5" ?result "ac")) X","db(v("/Vb5" ?result "ac")) Y","phaseDegUnwrapped(v("/Vb5" ?result "ac")) X","phaseDegUnwrapped(v("/Vb5" ?result "ac")) Y"
"4.466835921509577","-1.262390428906911","4.466835921509577","-180.0015689845768"
"4.570881896148695","-1.262390429370836","4.570881896148695","-180.0016055083676"
"4.677351412871925","-1.262390429828321","4.677351412871925","-180.0016428834153"
"4.786300923226324","-1.262390430280338","4.786300923226324","-180.0016811295368"
"4.897788193684401","-1.262390430727839","4.897788193684401","-180.001720267011"
"5.011872336272661","-1.262390431171776","5.011872336272661","-180.0017603165896"
"5.128613839913585","-1.262390431613083","5.128613839913585","-180.0018012995075"
"5.248074602497661","-1.262390432052706","5.248074602497661","-180.0018432374947"
"5.37031796370246","-1.262390432491566","5.37031796370246","-180.0018861527875"
"5.495408738576177","-1.262390432930589","5.495408738576177","-180.0019300681404"
"5.62341325190342","-1.262390433370712","5.62341325190342","-180.0019750068381"
"5.754399373371497","-1.262390433812866","5.754399373371497","-180.0020209927079"
"5.888436553555815","-1.262390434257985","5.888436553555815","-180.0020680501322"
"6.025595860743501","-1.262390434707018","6.025595860743501","-180.0021162040618"
"6.165950018614743","-1.262390435160902","6.165950018614743","-180.0021654800285"
"6.309573444801852","-1.262390435620618","6.309573444801852","-180.0022159041594"
"6.456542290346472","-1.262390436087128","6.456542290346472","-180.0022675031902"
"6.606934480075875","-1.26239043656143","6.606934480075875","-180.0023203044793"
"6.76082975391973","-1.262390437044519","6.76082975391973","-180.002374336023"
"6.918309709189275","-1.26239043753742","6.918309709189275","-180.0024296264694"
"7.079457843841287","-1.262390438041185","7.079457843841287","-180.0024862051345"
"7.244359600749807","-1.262390438556878","7.244359600749807","-180.0025441020172"
"7.413102413009079","-1.262390439085591","7.413102413009079","-180.0026033478151"
"7.585775750291739","-1.262390439628453","7.585775750291739","-180.0026639739413"
"7.762471166286816","-1.262390440186595","7.762471166286816","-180.0027260125407"
"7.943282347242711","-1.262390440761231","7.943282347242711","-180.002789496507"
"8.128305161640887","-1.262390441353558","8.128305161640887","-180.0028544595003"
"8.317637711026601","-1.262390441964838","8.317637711026601","-180.0029209359649"
"8.511380382023653","-1.262390442596361","8.511380382023653","-180.0029889611476"
"8.709635899560691","-1.262390443249478","8.709635899560691","-180.0030585711162"
"8.912509381337337","-1.262390443925564","8.912509381337337","-180.003129802779"
"9.120108393558976","-1.262390444626065","9.120108393558976","-180.003202693904"
"9.332543007969786","-1.262390445352448","9.332543007969786","-180.003277283139"
"9.549925860214232","-1.262390446106266","9.549925860214232","-180.0033536100323"
"9.772372209557977","-1.262390446889115","9.772372209557977","-180.0034317150535"
"9.999999999999867","-1.262390447702658","9.999999999999867","-180.0035116396149"
"10.2329299228074","-1.262390448548624","10.2329299228074","-180.0035934260937"
"10.47128548050885","-1.262390449428792","10.47128548050885","-180.003677117854"
"10.71519305237592","-1.262390450345048","10.71519305237592","-180.0037627592704"
"10.9647819614317","-1.26239045129932","10.9647819614317","-180.0038503957512"
"11.22018454301948","-1.262390452293646","11.22018454301948","-180.0039400737625"
"11.48153621496867","-1.262390453330121","11.48153621496867","-180.0040318408525"
"11.74897554939514","-1.262390454410946","11.74897554939514","-180.0041257456777"
"12.02264434617397","-1.262390455538427","12.02264434617397","-180.0042218380275"
"12.30268770812365","-1.26239045671494","12.30268770812365","-180.0043201688514"
"12.5892541179415","-1.262390457942989","12.5892541179415","-180.0044207902857"
"12.88249551693117","-1.262390459225174","12.88249551693117","-180.0045237556813"
"13.18256738556389","-1.262390460564218","13.18256738556389","-180.0046291196317"
"13.48962882591635","-1.262390461962961","13.48962882591635","-180.0047369380024"
"13.80384264602866","-1.262390463424362","13.80384264602866","-180.0048472679601"
"14.12537544622735","-1.262390464951534","14.12537544622735","-180.0049601680032"
"14.45439770745908","-1.262390466547709","14.45439770745908","-180.0050756979927"
"14.79108388168187","-1.262390468216274","14.79108388168187","-180.0051939191844"
"15.13561248436188","-1.262390469960766","15.13561248436188","-180.0053148942605"
"15.4881661891246","-1.262390471784887","15.4881661891246","-180.0054386873637"
"15.84893192461092","-1.262390473692507","15.84893192461092","-180.0055653641307"
"16.21810097358908","-1.262390475687671","16.21810097358908","-180.0056949917273"
"16.59586907437538","-1.26239047777461","16.59586907437538","-180.0058276388837"
"16.98243652461721","-1.262390479957756","16.98243652461721","-180.0059633759311"
"17.37800828749351","-1.262390482241735","17.37800828749351","-180.0061022748393"
"17.78279410038898","-1.262390484631389","17.78279410038898","-180.0062444092541"
"18.19700858609959","-1.262390487131797","18.19700858609959","-180.0063898545372"
"18.62087136662842","-1.262390489748255","18.62087136662842","-180.0065386878055"
"19.05460717963221","-1.262390492486308","19.05460717963221","-180.0066909879725"
"19.49844599758018","-1.262390495351774","19.49844599758018","-180.0068468357896"
"19.95262314968852","-1.262390498350722","19.95262314968852","-180.0070063138895"
"20.41737944669501","-1.262390501489525","20.41737944669501","-180.0071695068296"
"20.8929613085401","-1.262390504774828","20.8929613085401","-180.0073365011369"
"21.37962089502202","-1.262390508213608","21.37962089502202","-180.007507385354"
"21.87761623949522","-1.262390511813159","21.87761623949522","-180.0076822500859"
"22.38721138568308","-1.262390515581098","22.38721138568308","-180.0078611880483"
"22.90867652767741","-1.262390519525451","22.90867652767741","-180.0080442941163"
"23.44228815319889","-1.262390523654556","23.44228815319889","-180.0082316653754"
"23.98832919019457","-1.262390527977184","23.98832919019457","-180.008423401172"
"24.54708915684996","-1.262390532502506","24.54708915684996","-180.0086196031672"
"25.11886431509545","-1.26239053724011","25.11886431509545","-180.0088203753898"
"25.70395782768827","-1.262390542200058","25.70395782768827","-180.0090258242918"
"26.30267991895345","-1.262390547392856","26.30267991895345","-180.009236058805"
"26.91534803926877","-1.262390552829533","26.91534803926877","-180.0094511903984"
"27.54228703338127","-1.262390558521612","27.54228703338127","-180.0096713331377"
"28.18382931264414","-1.262390564481171","28.18382931264414","-180.0098966037454"
"28.84031503126565","-1.262390570720851","28.84031503126565","-180.010127121663"
"29.51209226666343","-1.262390577253875","29.51209226666343","-180.0103630091141"
"30.19951720401973","-1.262390584094121","30.19951720401973","-180.0106043911693"
"30.90295432513546","-1.262390591256086","30.90295432513546","-180.0108513958125"
"31.62277660168334","-1.262390598754965","31.62277660168334","-180.0111041540088"
"32.35936569296236","-1.262390606606659","32.35936569296236","-180.011362799774"
"33.11311214825863","-1.262390614827825","33.11311214825863","-180.0116274702453"
"33.88441561391976","-1.262390623435909","33.88441561391976","-180.0118983057546"
"34.67368504525266","-1.262390632449155","34.67368504525266","-180.0121754499024"
"35.48133892335703","-1.262390641886691","35.48133892335703","-180.012459049634"
"36.3078054770096","-1.262390651768538","36.3078054770096","-180.0127492553178"
"37.15352290971671","-1.262390662115651","37.15352290971671","-180.0130462208247"
"38.01893963205556","-1.262390672949977","38.01893963205556","-180.0133501036095"
"38.90451449942748","-1.262390684294501","38.90451449942748","-180.0136610647949"
"39.81071705534914","-1.262390696173288","39.81071705534914","-180.0139792692566"
"40.73802778041067","-1.262390708611524","40.73802778041067","-180.0143048857107"
"41.68693834703292","-1.262390721635603","41.68693834703292","-180.0146380868033"
"42.65795188015863","-1.262390735273146","42.65795188015863","-180.0149790492019"
"43.65158322401594","-1.262390749553078","43.65158322401594","-180.0153279536892"
"44.66835921509564","-1.262390764505687","44.66835921509564","-180.0156849852588"
"45.70881896148681","-1.262390780162708","45.70881896148681","-180.0160503332136"
"46.77351412871911","-1.262390796557328","46.77351412871911","-180.0164241912657"
"47.86300923226311","-1.262390813724338","47.86300923226311","-180.0168067576394"
"48.97788193684388","-1.262390831700144","48.97788193684388","-180.0171982351764"
"50.11872336272647","-1.26239085052287","50.11872336272647","-180.0175988314433"
"51.28613839913571","-1.262390870232452","51.28613839913571","-180.018008758841"
"52.48074602497646","-1.262390890870692","52.48074602497646","-180.0184282347186"
"53.70317963702445","-1.262390912481366","53.70317963702445","-180.0188574814874"
"54.95408738576162","-1.26239093511032","54.95408738576162","-180.0192967267396"
"56.23413251903405","-1.262390958805544","56.23413251903405","-180.0197462033685"
"57.54399373371481","-1.262390983617301","57.54399373371481","-180.0202061496926"
"58.884365535558","-1.262391009598218","58.884365535558","-180.0206768095811"
"60.25595860743485","-1.262391036803417","60.25595860743485","-180.0211584325838"
"61.65950018614727","-1.262391065290581","61.65950018614727","-180.0216512740635"
"63.09573444801836","-1.262391095120156","63.09573444801836","-180.0221555953308"
"64.56542290346455","-1.262391126355405","64.56542290346455","-180.0226716637834"
"66.06934480075857","-1.262391159062582","66.06934480075857","-180.0231997530471"
"67.60829753919712","-1.262391193311064","67.60829753919712","-180.0237401431215"
"69.18309709189256","-1.262391229173499","69.18309709189256","-180.0242931205283"
"70.79457843841267","-1.262391266725957","70.79457843841267","-180.0248589784628"
"72.44359600749786","-1.262391306048087","72.44359600749786","-180.0254380169501"
"74.13102413009058","-1.262391347223301","74.13102413009058","-180.0260305430036"
"75.85775750291718","-1.262391390338928","75.85775750291718","-180.0266368707878"
"77.62471166286795","-1.262391435486432","77.62471166286795","-180.0272573217853"
"79.4328234724269","-1.262391482761579","79.4328234724269","-180.0278922249668"
"81.28305161640864","-1.262391532264635","81.28305161640864","-180.0285419169658"
"83.17637711026579","-1.262391584100612","83.17637711026579","-180.0292067422567"
"85.1138038202363","-1.262391638379451","85.1138038202363","-180.0298870533383"
"87.09635899560668","-1.262391695216293","87.09635899560668","-180.0305832109195"
"89.12509381337313","-1.262391754731693","89.12509381337313","-180.0312955841115"
"91.20108393558951","-1.262391817051895","91.20108393558951","-180.0320245506232"
"93.3254300796976","-1.262391882309083","93.3254300796976","-180.0327704969611"
"95.49925860214205","-1.262391950641678","95.49925860214205","-180.0335338186351"
"97.72372209557949","-1.262392022194625","97.72372209557949","-180.0343149203672"
"99.99999999999838","-1.262392097119692","99.99999999999838","-180.0351142163067"
"102.3292992280738","-1.262392175575817","102.3292992280738","-180.0359321302497"
"104.7128548050883","-1.262392257729399","104.7128548050883","-180.0367690958636"
"107.1519305237589","-1.262392343754702","107.1519305237589","-180.0376255569172"
"109.6478196143167","-1.262392433834205","109.6478196143167","-180.038501967516"
"112.2018454301945","-1.262392528158982","112.2018454301945","-180.0393987923428"
"114.8153621496864","-1.262392626929089","114.8153621496864","-180.0403165069042"
"117.489755493951","-1.262392730354039","117.489755493951","-180.0412555977827"
"120.2264434617393","-1.262392838653212","120.2264434617393","-180.0422165628948"
"123.0268770812361","-1.262392952056335","123.0268770812361","-180.0431999117546"
"125.8925411794146","-1.262393070803922","125.8925411794146","-180.0442061657444"
"128.8249551693113","-1.262393195147884","128.8249551693113","-180.0452358583909"
"131.8256738556385","-1.262393325351952","131.8256738556385","-180.046289535648"
"134.8962882591631","-1.262393461692315","134.8962882591631","-180.0473677561865"
"138.0384264602862","-1.262393604458163","138.0384264602862","-180.0484710916902"
"141.253754462273","-1.262393753952322","141.253754462273","-180.0496001271588"
"144.5439770745903","-1.262393910491885","144.5439770745903","-180.0507554612182"
"147.9108388168182","-1.262394074408907","147.9108388168182","-180.0519377064383"
"151.3561248436182","-1.262394246051056","151.3561248436182","-180.0531474896569"
"154.8816618912455","-1.262394425782422","154.8816618912455","-180.0543854523128"
"158.4893192461086","-1.262394613984239","158.4893192461086","-180.0556522507854"
"162.1810097358902","-1.262394811055702","162.1810097358902","-180.0569485567432"
"165.9586907437532","-1.26239501741482","165.9586907437532","-180.0582750574993"
"169.8243652461715","-1.262395233499322","169.8243652461715","-180.0596324563762"
"173.7800828749346","-1.262395459767537","173.7800828749346","-180.0610214730786"
"177.8279410038892","-1.26239569669941","177.8279410038892","-180.0624428440751"
"181.9700858609952","-1.262395944797516","181.9700858609952","-180.0638973229882"
"186.2087136662836","-1.262396204588091","186.2087136662836","-180.0653856809944"
"190.5460717963215","-1.262396476622183","190.5460717963215","-180.0669087072326"
"194.9844599758012","-1.262396761476817","194.9844599758012","-180.0684672092228"
"199.5262314968845","-1.262397059756206","199.5262314968845","-180.0700620132942"
"204.1737944669494","-1.262397372093028","204.1737944669494","-180.0716939650229"
"208.9296130854003","-1.262397699149799","208.9296130854003","-180.0733639296808"
"213.7962089502195","-1.262398041620253","213.7962089502195","-180.0750727926936"
"218.7761623949515","-1.262398400230795","218.7761623949515","-180.076821460111"
"223.8721138568301","-1.262398775742095","223.8721138568301","-180.0786108590863"
"229.0867652767733","-1.262399168950654","229.0867652767733","-180.0804419383686"
"234.4228815319881","-1.262399580690512","234.4228815319881","-180.0823156688051"
"239.8832919019449","-1.262400011835031","239.8832919019449","-180.0842330438564"
"245.4708915684987","-1.262400463298714","245.4708915684987","-180.0861950801228"
"251.1886431509536","-1.262400936039174","251.1886431509536","-180.0882028178833"
"257.0395782768819","-1.262401431059132","257.0395782768819","-180.0902573216472"
"263.0267991895336","-1.262401949408622","263.0267991895336","-180.0923596807181"
"269.1534803926868","-1.262402492187091","269.1534803926868","-180.0945110097719"
"275.4228703338118","-1.262403060545854","275.4228703338118","-180.0967124494471"
"281.8382931264404","-1.262403655690457","281.8382931264404","-180.0989651669501"
"288.4031503126554","-1.262404278883289","288.4031503126554","-180.1012703566734"
"295.1209226666333","-1.262404931446194","295.1209226666333","-180.1036292408289"
"301.9951720401962","-1.262405614763351","301.9951720401962","-180.1060430700959"
"309.0295432513535","-1.262406330284141","309.0295432513535","-180.1085131242841"
"316.2277660168323","-1.262407079526273","316.2277660168323","-180.1110407130118"
"323.5936569296225","-1.262407864078973","323.5936569296225","-180.1136271764005"
"331.1311214825851","-1.262408685606358","331.1311214825851","-180.1162738857844"
"338.8441561391964","-1.262409545850995","338.8441561391964","-180.1189822444385"
"346.7368504525253","-1.262410446637538","346.7368504525253","-180.1217536883216"
"354.813389233569","-1.262411389876672","354.813389233569","-180.1245896868375"
"363.0780547700948","-1.262412377569103","363.0780547700948","-180.1274917436139"
"371.5352290971658","-1.262413411809822","371.5352290971658","-180.1304613972998"
"380.1893963205542","-1.262414494792568","380.1893963205542","-180.1335002223804"
"389.0451449942735","-1.262415628814466","389.0451449942735","-180.136609830012"
"398.1071705534899","-1.262416816280895","398.1071705534899","-180.1397918688758"
"407.3802778041052","-1.262418059710579","407.3802778041052","-180.1430480260517"
"416.8693834703277","-1.262419361740963","416.8693834703277","-180.1463800279123"
"426.5795188015848","-1.26242072513378","426.5795188015848","-180.1497896410382"
"436.5158322401579","-1.262422152780923","436.5158322401579","-180.153278673154"
"446.6835921509548","-1.262423647710556","446.6835921509548","-180.1568489740861"
"457.0881896148666","-1.26242521309357","457.0881896148666","-180.1605024367435"
"467.7351412871895","-1.262426852250289","467.7351412871895","-180.1642409981204"
"478.6300923226294","-1.262428568657502","478.6300923226294","-180.1680666403232"
"489.778819368437","-1.262430365955856","489.778819368437","-180.1719813916202"
"501.1872336272629","-1.262432247957568","501.1872336272629","-180.1759873275169"
"512.8613839913553","-1.262434218654534","512.8613839913553","-180.1800865718553"
"524.8074602497628","-1.262436282226746","524.8074602497628","-180.1842812979397"
"537.0317963702427","-1.262438443051205","537.0317963702427","-180.1885737296878"
"549.5408738576142","-1.262440705711178","549.5408738576142","-180.1929661428093"
"562.3413251903385","-1.26244307500592","562.3413251903385","-180.1974608660113"
"575.439937337146","-1.26244555596088","575.439937337146","-180.2020602822322"
"588.8436553555778","-1.262448153838315","588.8436553555778","-180.2067668299042"
"602.5595860743463","-1.262450874148495","602.5595860743463","-180.2115830042445"
"616.5950018614705","-1.262453722661345","616.5950018614705","-180.2165113585781"
"630.9573444801813","-1.262456705418731","630.9573444801813","-180.2215545056889"
"645.6542290346432","-1.262459828747225","645.6542290346432","-180.2267151192052"
"660.6934480075834","-1.26246309927156","660.6934480075834","-180.2319959350142"
"676.0829753919688","-1.262466523928653","676.0829753919688","-180.2373997527124"
"691.8309709189232","-1.262470109982337","691.8309709189232","-180.2429294370873"
"707.9457843841243","-1.262473865038759","707.9457843841243","-180.2485879196349"
"724.4359600749762","-1.262477797062514","724.4359600749762","-180.2543782001119"
"741.3102413009033","-1.262481914393506","741.3102413009033","-180.2603033481244"
"758.5775750291692","-1.262486225764685","758.5775750291692","-180.2663665047525"
"776.2471166286768","-1.262490740320531","776.2471166286768","-180.272570884214"
"794.3282347242663","-1.262495467636458","794.3282347242663","-180.2789197755656"
"812.8305161640836","-1.262500417739108","812.8305161640836","-180.2854165444441"
"831.763771102655","-1.262505601127645","831.763771102655","-180.2920646348479"
"851.1380382023601","-1.262511028795974","851.1380382023601","-180.29886757096"
"870.9635899560639","-1.262516712256103","870.9635899560639","-180.3058289590128"
"891.2509381337284","-1.262522663562506","891.2509381337284","-180.3129524891966"
"912.0108393558921","-1.26252889533772","912.0108393558921","-180.3202419376124"
"933.254300796973","-1.26253542079911","933.254300796973","-180.3277011682696"
"954.9925860214174","-1.262542253786855","954.9925860214174","-180.3353341351303"
"977.2372209557917","-1.262549408793353","977.2372209557917","-180.3431448842008"
"999.9999999999806","-1.26255690099391","999.9999999999806","-180.3511375556715"
"1023.292992280734","-1.262564746278931","1023.292992280734","-180.359316386107"
"1047.128548050879","-1.262572961287607","1047.128548050879","-180.3676857106857"
"1071.519305237586","-1.262581563443207","1071.519305237586","-180.3762499654926"
"1096.478196143164","-1.262590570989997","1096.478196143164","-180.3850136898638"
"1122.018454301942","-1.262600003031944","1122.018454301942","-180.3939815287866"
"1148.15362149686","-1.262609879573192","1148.15362149686","-180.403158235354"
"1174.897554939507","-1.262620221560524","1174.897554939507","-180.4125486732766"
"1202.264434617389","-1.262631050927694","1202.264434617389","-180.4221578194523"
"1230.268770812357","-1.262642390641999","1230.268770812357","-180.4319907665952"
"1258.925411794143","-1.262654264752923","1258.925411794143","-180.4420527259258"
"1288.249551693109","-1.262666698443129","1288.249551693109","-180.4523490299225"
"1318.256738556381","-1.262679718081862","1318.256738556381","-180.4628851351371"
"1348.962882591627","-1.262693351280811","1348.962882591627","-180.4736666250753"
"1380.384264602858","-1.262707626952651","1380.384264602858","-180.4846992131434"
"1412.537544622727","-1.262722575372363","1412.537544622727","-180.4959887456625"
"1445.439770745899","-1.262738228241324","1445.439770745899","-180.5075412049532"
"1479.108388168178","-1.26275461875458","1479.108388168178","-180.5193627124898"
"1513.561248436178","-1.262771781671148","1513.561248436178","-180.5314595321288"
"1548.816618912451","-1.262789753387705","1548.816618912451","-180.5438380734101"
"1584.893192461082","-1.262808572015699","1584.893192461082","-180.5565048949346"
"1621.810097358898","-1.262828277462144","1621.810097358898","-180.5694667078196"
"1659.586907437528","-1.262848911514148","1659.586907437528","-180.5827303792335"
"1698.24365246171","-1.262870517927482","1698.24365246171","-180.5963029360106"
"1737.800828749341","-1.2628931425193","1737.800828749341","-180.6101915683503"
"1778.279410038887","-1.262916833265169","1778.279410038887","-180.6244036335993"
"1819.700858609947","-1.262941640400774","1819.700858609947","-180.6389466601216"
"1862.08713666283","-1.262967616528277","1862.08713666283","-180.6538283512562"
"1905.460717963209","-1.262994816727804","1905.460717963209","-180.6690565893657"
"1949.844599758006","-1.263023298674088","1949.844599758006","-180.6846394399766"
"1995.262314968839","-1.263053122758625","1995.262314968839","-180.7005851560145"
"2041.737944669488","-1.263084352217612","2041.737944669488","-180.7169021821354"
"2089.296130853997","-1.263117053265838","2089.296130853997","-180.7335991591555"
"2137.962089502189","-1.263151295236919","2137.962089502189","-180.7506849285821"
"2187.761623949508","-1.263187150730103","2187.761623949508","-180.7681685372462"
"2238.721138568294","-1.263224695764002","2238.721138568294","-180.7860592420414"
"2290.867652767726","-1.263264009937528","2290.867652767726","-180.8043665147685"
"2344.228815319874","-1.263305176598385","2344.228815319874","-180.8231000470911"
"2398.832919019441","-1.263348283019526","2398.832919019441","-180.8422697556018"
"2454.70891568498","-1.263393420583838","2454.70891568498","-180.8618857870032"
"2511.886431509528","-1.263440684977548","2511.886431509528","-180.8819585234046"
"2570.395782768811","-1.263490176392742","2570.395782768811","-180.9024985877391"
"2630.267991895328","-1.263541999739285","2630.267991895328","-180.9235168493"
"2691.53480392686","-1.263596264866852","2691.53480392686","-180.9450244294028"
"2754.228703338109","-1.26365308679725","2754.228703338109","-180.9670327071729"
"2818.382931264395","-1.263712585967687","2818.382931264395","-180.9895533254618"
"2884.031503126546","-1.263774888485536","2884.031503126546","-181.0125981968955"
"2951.209226666324","-1.263840126394924","2951.209226666324","-181.0361795100565"
"3019.951720401953","-1.263908437955935","3019.951720401953","-181.0603097358027"
"3090.295432513526","-1.263979967936858","3090.295432513526","-181.0850016337261"
"3162.277660168313","-1.264054867920161","3162.277660168313","-181.1102682587527"
"3235.936569296214","-1.264133296622814","3235.936569296214","-181.1361229678877"
"3311.311214825841","-1.264215420231626","3311.311214825841","-181.1625794271089"
"3388.441561391954","-1.264301412754269","3388.441561391954","-181.1896516184089"
"3467.368504525243","-1.264391456386817","3467.368504525243","-181.2173538469919"
"3548.133892335679","-1.264485741898417","3548.133892335679","-181.2457007486253"
"3630.780547700936","-1.264584469034058","3630.780547700936","-181.2747072971504"
"3715.352290971647","-1.264687846936136","3715.352290971647","-181.3043888121545"
"3801.893963205531","-1.264796094585757","3801.893963205531","-181.3347609668071"
"3890.451449942723","-1.264909441264698","3890.451449942723","-181.3658397958629"
"3981.071705534888","-1.265028127039013","3981.071705534888","-181.3976417038354"
"4073.80277804104","-1.265152403265139","4073.80277804104","-181.4301834733424"
"4168.693834703265","-1.26528253311975","4168.693834703265","-181.4634822736267"
"4265.795188015835","-1.265418792154362","4265.795188015835","-181.4975556692553"
"4365.158322401566","-1.265561468875732","4365.158322401566","-181.5324216289994"
"4466.835921509535","-1.265710865353499","4466.835921509535","-181.5680985348974"
"4570.881896148652","-1.265867297856016","4570.881896148652","-181.6046051915037"
"4677.351412871882","-1.266031097515957","4677.351412871882","-181.641960835327"
"4786.30092322628","-1.266202611026871","4786.30092322628","-181.6801851444588"
"4897.788193684356","-1.266382201372178","4897.788193684356","-181.7192982483952"
"5011.872336272614","-1.266570248588156","5011.872336272614","-181.7593207380551"
"5128.613839913537","-1.266767150562372","5128.613839913537","-181.8002736759958"
"5248.074602497612","-1.266973323869255","5248.074602497612","-181.8421786068288"
"5370.31796370241","-1.26718920464449","5370.31796370241","-181.8850575678375"
"5495.408738576126","-1.26741524950004","5495.408738576126","-181.9289330997986"
"5623.413251903368","-1.267651936481547","5623.413251903368","-181.9738282580092"
"5754.399373371444","-1.267899766070234","5754.399373371444","-182.0197666235206"
"5888.436553555762","-1.26815926223109","5888.436553555762","-182.0667723145801"
"6025.595860743447","-1.268430973509706","6025.595860743447","-182.1148699982826"
"6165.950018614688","-1.268715474179732","6165.950018614688","-182.1640849024318"
"6309.573444801796","-1.269013365443405","6309.573444801796","-182.2144428276115"
"6456.542290346415","-1.269325276687454","6456.542290346415","-182.2659701594691"
"6606.934480075816","-1.269651866796961","6606.934480075816","-182.3186938812083"
"6760.82975391967","-1.26999382552969","6760.82975391967","-182.372641586293"
"6918.309709189213","-1.270351874953701","6918.309709189213","-182.4278414913605"
"7079.457843841224","-1.270726770950982","7079.457843841224","-182.484322449343"
"7244.359600749742","-1.271119304790086","7244.359600749742","-182.542113962795"
"7413.102413009013","-1.27153030477095","7413.102413009013","-182.6012461974262"
"7585.775750291671","-1.271960637944828","7585.775750291671","-182.6617499958352"
"7762.471166286747","-1.27241121191302","7762.471166286747","-182.7236568914413"
"7943.28234724264","-1.272882976707535","7943.28234724264","-182.7869991226117"
"8128.305161640813","-1.273376926757567","8128.305161640813","-182.8518096469768"
"8317.637711026526","-1.273894102945284","8317.637711026526","-182.9181221559313"
"8511.380382023575","-1.274435594755092","8511.380382023575","-182.9859710893123"
"8709.635899560612","-1.275002542520181","8709.635899560612","-183.055391650249"
"8912.509381337255","-1.275596139770736","8912.509381337255","-183.1264198201747"
"9120.108393558892","-1.276217635688121","9120.108393558892","-183.1990923739936"
"9332.5430079697","-1.276868337669587","9332.5430079697","-183.2734468953906"
"9549.925860214144","-1.277549614008155","9549.925860214144","-183.3495217922735"
"9772.372209557885","-1.278262896692661","9772.372209557885","-183.4273563123361"
"9999.999999999773","-1.279009684332948","9999.999999999773","-183.5069905587259"
"10232.92992280731","-1.279791545215433","10232.92992280731","-183.588465505803"
"10471.28548050876","-1.280610120494548","10471.28548050876","-183.6718230149729"
"10715.19305237582","-1.281467127525535","10715.19305237582","-183.7571058505726"
"10964.7819614316","-1.282364363344521","10964.7819614316","-183.8443576957929"
"11220.18454301938","-1.283303708301744","11220.18454301938","-183.9336231686112"
"11481.53621496856","-1.284287129854176","11481.53621496856","-184.0249478377124"
"11748.97554939503","-1.285316686523853","11748.97554939503","-184.1183782383695"
"12022.64434617385","-1.28639453202848","12022.64434617385","-184.2139618882569"
"12302.68770812353","-1.287522919591071","12302.68770812353","-184.3117473031623"
"12589.25411794138","-1.288704206435429","12589.25411794138","-184.4117840125646"
"12882.49551693104","-1.289940858474765","12882.49551693104","-184.5141225750395"
"13182.56738556377","-1.291235455200514","13182.56738556377","-184.618814593453"
"13489.62882591622","-1.292590694778943","13489.62882591622","-184.7259127298987"
"13803.84264602853","-1.294009399363077","13803.84264602853","-184.8354707203324"
"14125.37544622722","-1.295494520627733","14125.37544622722","-184.947543388851"
"14454.39770745894","-1.297049145535527","14454.39770745894","-185.0621866615644"
"14791.08388168173","-1.298676502341869","14791.08388168173","-185.1794575799978"
"15135.61248436173","-1.300379966847107","15135.61248436173","-185.2994143139627"
"15488.16618912445","-1.302163068903992","15488.16618912445","-185.4221161738279"
"15848.93192461077","-1.304029499188728","15848.93192461077","-185.5476236221173"
"16218.10097358892","-1.305983116243962","16218.10097358892","-185.6759982843556"
"16595.86907437522","-1.308027953802044","16595.86907437522","-185.8073029590782"
"16982.43652461705","-1.310168228396785","16982.43652461705","-185.9416016269146"
"17378.00828749335","-1.312408347272097","17378.00828749335","-186.07895945865"
"17782.79410038881","-1.314752916595529","17782.79410038881","-186.2194428221612"
"18197.00858609941","-1.31720674998476","18197.00858609941","-186.3631192881185"
"18620.87136662824","-1.319774877354909","18620.87136662824","-186.5100576343346"
"19054.60717963202","-1.32246255409408","19054.60717963202","-186.6603278486393"
"19498.44599757999","-1.325275270574545","19498.44599757999","-186.8140011301446"
"19952.62314968833","-1.328218762006265","19952.62314968833","-186.9711498887623"
"20417.37944669481","-1.331299018639256","20417.37944669481","-187.1318477428224"
"20892.9613085399","-1.33452229632058","20892.9613085399","-187.2961695146385"
"21379.62089502182","-1.337895127411177","21379.62089502182","-187.4641912238482"
"21877.61623949501","-1.341424332067062","21877.61623949501","-187.6359900783559"
"22387.21138568287","-1.345117029888493","22387.21138568287","-187.8116444626893"
"22908.67652767719","-1.348980651939744","22908.67652767719","-187.991233923574"
"23442.28815319866","-1.35302295314119","23442.28815319866","-188.1748391525192"
"23988.32919019433","-1.357252025033949","23988.32919019433","-188.3625419651953"
"24547.08915684972","-1.361676308916214","24547.08915684972","-188.5544252773786"
"25118.8643150952","-1.366304609348629","25118.8643150952","-188.750573077219"
"25703.95782768802","-1.371146108024619","25703.95782768802","-188.9510703935844"
"26302.67991895319","-1.376210377999522","26302.67991895319","-189.1560032602169"
"26915.34803926851","-1.381507398270425","26915.34803926851","-189.3654586754304"
"27542.287033381","-1.387047568696234","27542.287033381","-189.5795245570633"
"28183.82931264386","-1.392841725245152","28183.82931264386","-189.7982896923938"
"28840.31503126536","-1.398901155553909","28840.31503126536","-190.0218436827095"
"29512.09226666314","-1.405237614780237","29512.09226666314","-190.2502768822181"
"30199.51720401943","-1.411863341726772","30199.51720401943","-190.4836803309704"
"30902.95432513516","-1.418791075211183","30902.95432513516","-190.7221456814629"
"31622.77660168303","-1.426034070653518","31622.77660168303","-190.965765118574"
"32359.36569296204","-1.433606116847822","32359.36569296204","-191.2146312724846"
