(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
0.0001993853706080423,1.399257177540679
0.0001993857939093563,1.399256380673255
0.0001993859747867142,1.399261065997392
0.0001993861741505292,1.399289962926671
0.0001993863069507117,1.399343824393292
0.0001993863957086458,1.399418964234884
0.0001993864690406099,1.399535615711606
0.0001993865458794337,1.399715884519316
0.0001993866286170576,1.399907996222291
0.0001993867219580985,1.399932388527563
0.0001993867738727787,1.399789348729406
0.0001993867983205252,1.399726855700601
0.0001993868395527211,1.399663680155049
0.0001993868707191961,1.399655069367238
0.0001993869162472436,1.399673467614512
0.0001993869511320424,1.399696545615759
0.0001993869979641451,1.399729694259112
0.0001993870639395598,1.399776740040318
0.000199387170911815,1.39984885807929
0.0001993873236630831,1.399939564183056
0.0001993875429379858,1.400045682090288
0.0001993877240655705,1.400115913381223
0.0001993879348542386,1.400181339313273
0.0001993881311161688,1.400229131371889
0.0001993884451788521,1.400285726083671
0.0001993889463861455,1.40034039666711
0.0001993894891631466,1.400367968759962
0.0001993901635836742,1.400377875700777
0.0001993909970015128,1.400372131228868
0.0001993923913166156,1.400346880643477
0.0001993941715670533,1.400307365995219
0.0001993949509269493,1.400289897663821
0.0001993964481194999,1.400256823767634
0.0001993978591825883,1.400226242848188
0.000199400681308765,1.400166743148787
0.000199405875474705,1.400062779949591
0.0001994106447735795,1.399973337887161
0.0001994191080813071,1.399827668575421
0.0001994305577688993,1.399654742064133
0.0001994455592883486,1.399464829928361
0.0001994668808733218,1.39925416453091
0.0001994735929600151,1.399200461355488
0.0001994870171334017,1.399107708082713
0.0001994897567318554,1.399091042673213
0.0001994911265310823,1.39908297161259
0.000199493866129536,1.399067338124883
0.0001994971113336206,1.399049614064996
0.0001994979187963293,1.399045064745299
0.0001994986302466845,1.399041174294558
0.0001994991044505862,1.399038081471088
0.0001994994859331009,1.399034600957986
0.000199499903341268,1.399030346406803
0.0001995003642124145,1.399043084586522
0.0001995004596465309,1.399060472550044
0.0001995006505147638,1.399201944460057
0.000199500737547984,1.399389240034397
0.0001995008419690802,1.399928797026917
0.0001995009197923357,1.400582952445425
0.0001995010046103523,1.401349260362474
0.0001995010988682659,1.401701543415133
0.0001995011370003549,1.401709355375261
0.0001995011785378302,1.401714726511299
0.0001995012249513142,1.40171930426475
0.0001995012612032533,1.401722488647198
0.000199501309304201,1.401726462687952
0.0001995013802880613,1.401732048551217
0.0001995014777521547,1.401739397394878
0.0001995016201924622,1.401749666187287
0.0001995018305566415,1.401763929154046
0.0001995020429196133,1.401777181262913
0.0001995022329951449,1.401788074052214
0.0001995024261795173,1.401798229196833
0.0001995026743674561,1.401809873781771
0.0001995031569721649,1.401827910672976
0.000199503639448325,1.401839752884275
0.0001995043318193549,1.401846196208739
0.0001995051633189668,1.401838637032593
0.000199506377148744,1.40180247824794
0.0001995083598491226,1.401698118634785
0.0001995100616072922,1.40158008616931
0.0001995114835741302,1.401471155467586
0.000199513304396192,1.401325010704114
0.0001995169460403156,1.401024755372731
0.0001995215568015291,1.400644117806816
0.0001995286194248541,1.40007821072378
0.0001995374454003629,1.39940803290365
0.000199551550362273,1.398424247942967
0.0001995677998617499,1.397414909868087
0.0001995934133428512,1.396059893403411
0.000199623095015669,1.394796835522794
0.0001996636362784851,1.393492862315065
0.0001997109361421351,1.392441783697755
0.0001997766958380105,1.39157455647469
0.0001998483479190053,1.391178327204346
0.00019992,1.391170343667408
0.0001999379928842761,1.391223264722711
