db(v("/Vout+" ?result "ac")) X,db(v("/Vout+" ?result "ac")) Y
0.05754399373371533,-50.14648038348017
0.05888436553555853,-50.14648038352338
0.0602559586074354,-50.14648038354346
0.06165950018614783,-50.14648038408409
0.06309573444801893,-50.14648038419932
0.06456542290346515,-50.14648038430833
0.06606934480075918,-50.14648038456785
0.06760829753919775,-50.14648038477024
0.06918309709189321,-50.14648038496625
0.07079457843841334,-50.14648038511414
0.07244359600749854,-50.1464803854436
0.07413102413009127,-50.14648038578347
0.07585775750291789,-50.14648038561696
0.07762471166286866,-50.1464803858715
0.07943282347242762,-50.14648038582078
0.08128305161640939,-50.14648038619224
0.08317637711026656,-50.14648038642137
0.08511380382023709,-50.14648038687562
0.08709635899560748,-50.14648038728072
0.08912509381337395,-50.14648038751113
0.09120108393559036,-50.14648038765765
0.09332543007969847,-50.14648038819065
0.09549925860214295,-50.14648038849781
0.0977237220955804,-50.14648038870625
0.09999999999999931,-50.14648038902575
0.1023292992280747,-50.14648038927916
0.1047128548050892,-50.14648038978449
0.1071519305237599,-50.14648038994611
0.1096478196143177,-50.14648039041761
0.1122018454301956,-50.14648039110263
0.1148153621496875,-50.14648039155492
0.1174897554939521,-50.14648039187786
0.1202264434617404,-50.14648039228504
0.1230268770812373,-50.14648039288618
0.1258925411794158,-50.14648039329549
0.1288249551693125,-50.14648039395617
0.1318256738556398,-50.14648039424059
0.1348962882591644,-50.14648039487569
0.1380384264602875,-50.14648039539004
0.1412537544622744,-50.14648039641345
0.1445439770745917,-50.14648039671626
0.1479108388168197,-50.14648039718538
0.1513561248436197,-50.14648039766775
0.154881661891247,-50.14648039828625
0.1584893192461102,-50.14648039894304
0.1621810097358918,-50.14648039942572
0.1659586907437549,-50.14648040001693
0.1698243652461732,-50.14648040080174
0.1737800828749363,-50.14648040163849
0.177827941003891,-50.14648040184652
0.181970085860997,-50.14648040268315
0.1862087136662854,-50.14648040340083
0.1905460717963233,-50.14648040396083
0.1949844599758031,-50.14648040467797
0.1995262314968865,-50.14648040537195
0.2041737944669514,-50.14648040606924
0.2089296130854024,-50.14648040694456
0.2137962089502216,-50.14648040767376
0.2187761623949536,-50.14648040825853
0.2238721138568323,-50.14648040909093
0.2290867652767756,-50.14648040994399
0.2344228815319904,-50.14648041059652
0.2398832919019472,-50.14648041133566
0.2454708915685012,-50.14648041207355
0.2511886431509561,-50.14648041278537
0.2570395782768844,-50.14648041348791
0.2630267991895361,-50.14648041410324
0.2691534803926895,-50.14648041490979
0.2754228703338145,-50.14648041560942
0.2818382931264432,-50.14648041623828
0.2884031503126583,-50.14648041705569
0.2951209226666363,-50.14648041783138
0.3019951720401993,-50.1464804185515
0.3090295432513566,-50.14648041917702
0.3162277660168354,-50.14648041992889
0.3235936569296257,-50.14648042056201
0.3311311214825885,-50.14648042115688
0.3388441561391999,-50.14648042178172
0.3467368504525289,-50.14648042262992
0.3548133892335726,-50.14648042315223
0.3630780547700985,-50.14648042380899
0.3715352290971696,-50.14648042439349
0.3801893963205581,-50.1464804251557
0.3890451449942774,-50.14648042571517
0.398107170553494,-50.14648042622304
0.4073802778041094,-50.14648042674727
0.416869383470332,-50.14648042731701
0.4265795188015891,-50.1464804279049
0.4365158322401623,-50.14648042838846
0.4466835921509594,-50.14648042889494
0.4570881896148712,-50.14648042941403
0.4677351412871942,-50.14648042991594
0.4786300923226343,-50.14648043042257
0.489778819368442,-50.1464804309184
0.5011872336272679,-50.14648043134052
0.5128613839913604,-50.14648043189641
0.524807460249768,-50.14648043236288
0.537031796370248,-50.14648043269069
0.5495408738576197,-50.14648043316932
0.5623413251903442,-50.14648043352719
0.5754399373371519,-50.14648043393918
0.5888436553555838,-50.14648043420121
0.6025595860743524,-50.1464804346453
0.6165950018614768,-50.14648043503774
0.6309573444801877,-50.14648043539479
0.6456542290346499,-50.14648043574866
0.6606934480075902,-50.14648043608184
0.6760829753919758,-50.14648043637635
0.6918309709189304,-50.14648043664313
0.7079457843841317,-50.14648043701282
0.7244359600749837,-50.14648043726827
0.7413102413009109,-50.14648043759743
0.758577575029177,-50.14648043782429
0.7762471166286847,-50.14648043807441
0.7943282347242743,-50.14648043839105
0.8128305161640919,-50.1464804386591
0.8317637711026634,-50.14648043886438
0.8511380382023687,-50.14648043910319
0.8709635899560726,-50.14648043934108
0.8912509381337372,-50.14648043955585
0.9120108393559012,-50.14648043978166
0.9332543007969822,-50.14648043998933
0.9549925860214269,-50.14648044021769
0.9772372209558013,-50.14648044040701
0.9999999999999905,-50.14648044064573
1.023292992280744,-50.14648044083113
1.047128548050889,-50.1464804410024
1.071519305237596,-50.14648044121955
1.096478196143174,-50.14648044139473
1.122018454301952,-50.14648044157128
1.148153621496871,-50.14648044175661
1.174897554939518,-50.14648044193
1.202264434617401,-50.14648044456467
1.230268770812369,-50.14648044462633
1.258925411794154,-50.14648044246857
1.288249551693121,-50.1464804426434
1.318256738556393,-50.14648044280377
1.34896288259164,-50.14648044298256
1.38038426460287,-50.14648044316222
1.41253754462274,-50.14648044331943
1.445439770745912,-50.14648044350758
1.479108388168192,-50.1464804436843
1.513561248436192,-50.14648044385488
1.548816618912465,-50.14648044402416
1.584893192461097,-50.14648044420758
1.621810097358913,-50.14648044439085
1.659586907437543,-50.14648044457601
1.698243652461726,-50.14648044476849
1.737800828749357,-50.14648044495409
1.778279410038903,-50.14648044515305
1.819700858609964,-50.14648044535951
1.862087136662847,-50.14648044556157
1.905460717963226,-50.14648044577471
1.949844599758024,-50.14648044599309
1.995262314968858,-50.14648044621315
2.041737944669507,-50.14648044644784
2.089296130854017,-50.14648044668622
2.137962089502209,-50.14648044692801
2.187761623949529,-50.14648044718299
2.238721138568315,-50.14648044744344
2.290867652767748,-50.1464804484045
2.344228815319896,-50.14648044799685
2.398832919019464,-50.1464804482824
2.454708915685003,-50.14648044858718
2.511886431509552,-50.14648044889917
2.570395782768835,-50.14648044922255
2.630267991895352,-50.1464804495636
2.691534803926885,-50.14648044991575
2.754228703338135,-50.14648045027914
2.818382931264422,-50.14648045066018
2.884031503126573,-50.14648045105811
2.951209226666352,-50.14648045147374
3.019951720401981,-50.14648045190825
3.090295432513555,-50.1464804523573
3.162277660168343,-50.14648045282638
3.235936569296245,-50.146480453317
3.311311214825872,-50.14648045382879
3.388441561391986,-50.14648045436527
3.467368504525275,-50.14648045492666
3.548133892335712,-50.14648045550982
3.63078054770097,-50.14648045612049
3.715352290971681,-50.14648045675885
3.801893963205566,-50.1464804574253
3.890451449942759,-50.1464804581233
3.981071705534924,-50.14648045885311
4.073802778041077,-50.14648045961624
4.168693834703303,-50.14648046041319
4.265795188015875,-50.14648046124671
4.365158322401607,-50.14648046211786
4.466835921509577,-50.14648046303278
4.570881896148695,-50.1464804639868
4.677351412871925,-50.14648046498674
4.786300923226324,-50.14648046603299
4.897788193684401,-50.14648046712671
5.011872336272661,-50.14648046827383
5.128613839913585,-50.14648046947148
5.248074602497661,-50.14648047072608
5.37031796370246,-50.1464804720395
5.495408738576177,-50.1464804734125
5.62341325190342,-50.14648047485199
5.754399373371497,-50.14648047635812
5.888436553555815,-50.14648047793457
6.025595860743501,-50.14648047958404
6.165950018614743,-50.1464804813114
6.309573444801852,-50.14648048312004
6.456542290346472,-50.14648048501344
6.606934480075875,-50.14648048699517
6.76082975391973,-50.14648048907123
6.918309709189275,-50.14648049124274
7.079457843841287,-50.14648049351842
7.244359600749807,-50.14648049589894
7.413102413009079,-50.14648049839364
7.585775750291739,-50.14648050100428
7.762471166286816,-50.14648050373744
7.943282347242711,-50.14648050660039
8.128305161640887,-50.14648050959615
8.317637711026601,-50.14648051273275
8.511380382023653,-50.14648051601842
8.709635899560691,-50.14648051945947
8.912509381337337,-50.14648052306151
9.120108393558976,-50.14648052683307
9.332543007969786,-50.14648053078162
9.549925860214232,-50.14648053491569
9.772372209557977,-50.14648053924564
9.999999999999867,-50.146480543779
10.2329299228074,-50.1464805485267
10.47128548050885,-50.14648055349579
10.71519305237592,-50.14648055870087
10.9647819614317,-50.14648056415047
11.22018454301948,-50.14648056988815
11.48153621496867,-50.1464805758318
11.74897554939514,-50.14648058211697
12.02264434617397,-50.14648058863998
12.30268770812365,-50.14648059549985
12.5892541179415,-50.14648060270835
12.88249551693117,-50.14648061022854
13.18256738556389,-50.14648061810274
13.48962882591635,-50.14648062634954
13.80384264602866,-50.14648063498498
14.12537544622735,-50.14648064402625
14.45439770745908,-50.1464806534939
14.79108388168187,-50.14648066340848
15.13561248436188,-50.14648067379029
15.4881661891246,-50.14648068466129
15.84893192461092,-50.14648069604377
16.21810097358908,-50.14648070796355
16.59586907437538,-50.14648072044506
16.98243652461721,-50.14648073350202
17.37800828749351,-50.1464807471874
17.78279410038898,-50.1464807615185
18.19700858609959,-50.14648077652494
18.62087136662842,-50.1464807922385
19.05460717963221,-50.14648080869173
19.49844599758018,-50.14648082592189
19.95262314968852,-50.14648084396249
20.41737944669501,-50.14648086285401
20.8929613085401,-50.14648088263655
21.37962089502202,-50.14648090335931
21.87761623949522,-50.14648092504905
22.38721138568308,-50.14648094776175
22.90867652767741,-50.14648097154401
23.44228815319889,-50.14648099644713
23.98832919019457,-50.14648102251819
24.54708915684996,-50.14648104982327
25.11886431509545,-50.14648107841751
25.70395782768827,-50.14648110835771
26.30267991895345,-50.14648113971036
26.91534803926877,-50.14648117254637
27.54228703338127,-50.14648120692112
28.18382931264414,-50.14648124291739
28.84031503126565,-50.14648128061086
29.51209226666343,-50.14648132007834
30.19951720401973,-50.1464813614049
30.90295432513546,-50.1464814046811
31.62277660168334,-50.14648144999907
32.35936569296236,-50.14648149745533
33.11311214825863,-50.14648154714423
33.88441561391976,-50.14648159917405
34.67368504525266,-50.14648165365435
35.48133892335703,-50.14648171070463
36.3078054770096,-50.14648177044272
37.15352290971671,-50.14648183300103
38.01893963205556,-50.14648189850205
38.90451449942748,-50.14648196709105
39.81071705534914,-50.14648203891323
40.73802778041067,-50.14648211412232
41.68693834703292,-50.14648219287348
42.65795188015863,-50.14648227533434
43.65158322401594,-50.14648236168369
44.66835921509564,-50.14648245210488
45.70881896148681,-50.14648254678437
46.77351412871911,-50.1464826459285
47.86300923226311,-50.14648274974302
48.97788193684388,-50.14648285844857
50.11872336272647,-50.14648297228079
51.28613839913571,-50.14648309147461
52.48074602497646,-50.14648321628916
53.70317963702445,-50.14648334698353
54.95408738576162,-50.14648348383662
56.23413251903405,-50.14648362714158
57.54399373371481,-50.14648377719767
58.884365535558,-50.14648393432809
60.25595860743485,-50.14648409886524
61.65950018614727,-50.14648427115357
63.09573444801836,-50.14648445156469
64.56542290346455,-50.14648464047451
66.06934480075857,-50.14648483828945
67.60829753919712,-50.14648504542747
69.18309709189256,-50.1464852623248
70.79457843841267,-50.14648548944685
72.44359600749786,-50.14648572727309
74.13102413009058,-50.14648597630639
75.85775750291718,-50.14648623707713
77.62471166286795,-50.14648651013792
79.4328234724269,-50.14648679606704
81.28305161640864,-50.1464870954709
83.17637711026579,-50.1464874089864
85.1138038202363,-50.14648773727569
87.09635899560668,-50.14648808103838
89.12509381337313,-50.14648844100051
91.20108393558951,-50.14648881792992
93.3254300796976,-50.14648921262086
95.49925860214205,-50.14648962591528
97.72372209557949,-50.14649005868431
99.99999999999838,-50.14649051185052
102.3292992280738,-50.14649098637357
104.7128548050883,-50.14649148326131
107.1519305237589,-50.14649200356588
109.6478196143167,-50.146492548392
112.2018454301945,-50.14649311889188
114.8153621496864,-50.14649371628071
117.489755493951,-50.1464943418263
120.2264434617393,-50.14649499684879
123.0268770812361,-50.14649568274212
125.8925411794146,-50.14649640096252
128.8249551693113,-50.14649715302938
131.8256738556385,-50.14649794053927
134.8962882591631,-50.1464987651661
138.0384264602862,-50.14649962865374
141.253754462273,-50.14650053283692
144.5439770745903,-50.14650147963165
147.9108388168182,-50.14650247104988
151.3561248436182,-50.14650350918857
154.8816618912455,-50.14650459625393
158.4893192461086,-50.1465057345514
162.1810097358902,-50.14650692649305
165.9586907437532,-50.14650817461079
169.8243652461715,-50.14650948154884
173.7800828749346,-50.14651085007972
177.8279410038892,-50.14651228310782
181.9700858609952,-50.1465137836726
186.2087136662836,-50.14651535495409
190.5460717963215,-50.14651700028761
194.9844599758012,-50.14651872316173
199.5262314968845,-50.14652052723402
204.1737944669494,-50.14652241632511
208.9296130854003,-50.14652439444653
213.7962089502195,-50.14652646579292
218.7761623949515,-50.14652863475752
223.8721138568301,-50.1465309059389
229.0867652767733,-50.14653328415812
234.4228815319881,-50.14653577445443
239.8832919019449,-50.14653838211424
245.4708915684987,-50.14654111266669
251.1886431509536,-50.14654397190608
257.0395782768819,-50.14654696589122
263.0267991895336,-50.14655010097582
269.1534803926868,-50.14655338380916
275.4228703338118,-50.14655682135295
281.8382931264404,-50.14656042090159
288.4031503126554,-50.14656419008403
295.1209226666333,-50.1465681368994
301.9951720401962,-50.14657226971772
309.0295432513535,-50.14657659730008
316.2277660168323,-50.14658112883085
323.5936569296225,-50.14658587391978
331.1311214825851,-50.14659084262811
338.8441561391964,-50.14659604549579
346.7368504525253,-50.14660149355937
354.813389233569,-50.14660719836918
363.0780547700948,-50.14661317202769
371.5352290971658,-50.14661942720436
380.1893963205542,-50.14662597716334
389.0451449942735,-50.1466328357977
398.1071705534899,-50.14664001765112
407.3802778041052,-50.14664753795729
416.8693834703277,-50.14665541266525
426.5795188015848,-50.14666365847468
436.5158322401579,-50.14667229287213
446.6835921509548,-50.1466813341696
457.0881896148666,-50.14669080154178
467.7351412871895,-50.14670071506526
478.6300923226294,-50.14671109576313
489.778819368437,-50.14672196565074
501.1872336272629,-50.14673334777875
512.8613839913553,-50.14674526628318
524.8074602497628,-50.14675774643785
537.0317963702427,-50.14677081470951
549.5408738576142,-50.14678449880942
562.3413251903385,-50.1467988277527
575.439937337146,-50.14681383192595
588.8436553555778,-50.14682954314401
602.5595860743463,-50.14684599472115
616.5950018614705,-50.14686322154007
630.9573444801813,-50.14688126012825
645.6542290346432,-50.14690014873348
660.6934480075834,-50.14691992740434
676.0829753919688,-50.14694063807573
691.8309709189232,-50.14696232465599
707.9457843841243,-50.14698503312925
724.4359600749762,-50.14700881163272
741.3102413009033,-50.14703371058393
758.5775750291692,-50.14705978276444
776.2471166286768,-50.1470870834439
794.3282347242663,-50.14711567050294
812.8305161640836,-50.14714560453749
831.763771102655,-50.1471769489968
851.1380382023601,-50.14720977032613
870.9635899560639,-50.14724413809273
891.2509381337284,-50.14728012514382
912.0108393558921,-50.14731780774891
933.254300796973,-50.1473572657736
954.9925860214174,-50.14739858284359
977.2372209557917,-50.14744184651849
999.9999999999806,-50.14748714848076
1023.292992280734,-50.14753458472707
1047.128548050879,-50.1475842557733
1071.519305237586,-50.14763626686485
1096.478196143164,-50.14769072819714
1122.018454301942,-50.14774775515743
1148.15362149686,-50.1478074685549
1174.897554939507,-50.14786999488916
1202.264434617389,-50.14793546660495
1230.268770812357,-50.14800402237866
1258.925411794143,-50.14807580741185
1288.249551693109,-50.14815097373182
1318.256738556381,-50.14822968051707
1348.962882591627,-50.14831209443351
1380.384264602858,-50.14839838997421
1412.537544622727,-50.14848874984597
1445.439770745899,-50.14858336533543
1479.108388168178,-50.14868243672557
1513.561248436178,-50.14878617370846
1548.816618912451,-50.1488947958279
1584.893192461082,-50.14900853294449
1621.810097358898,-50.14912762571434
1659.586907437528,-50.14925232609861
1698.24365246171,-50.14938289788901
1737.800828749341,-50.14951961725865
1778.279410038887,-50.14966277335215
1819.700858609947,-50.1498126688799
1862.08713666283,-50.14996962075546
1905.460717963209,-50.15013396076658
1949.844599758006,-50.15030603625466
1995.262314968839,-50.15048621085656
2041.737944669488,-50.15067486525419
2089.296130853997,-50.15087239797179
2137.962089502189,-50.15107922621034
2187.761623949508,-50.15129578671508
2238.721138568294,-50.15152253668366
2290.867652767726,-50.15175995472006
2344.228815319874,-50.15200854183114
2398.832919019441,-50.15226882246303
2454.70891568498,-50.15254134559171
2511.886431509528,-50.15282668586339
2570.395782768811,-50.15312544478469
2630.267991895328,-50.15343825195995
2691.53480392686,-50.1537657664004
2754.228703338109,-50.15410867788126
2818.382931264395,-50.15446770836293
2884.031503126546,-50.15484361347403
2951.209226666324,-50.15523718407084
3019.951720401953,-50.15564924785511
3090.295432513526,-50.1560806710733
3162.277660168313,-50.15653236028389
3235.936569296214,-50.15700526420999
3311.311214825841,-50.15750037568036
3388.441561391954,-50.15801873363537
3467.368504525243,-50.15856142524833
3548.133892335679,-50.15912958812184
3630.780547700936,-50.15972441258813
3715.352290971647,-50.16034714411342
3801.893963205531,-50.16099908580056
3890.451449942723,-50.1616816009986
3981.071705534888,-50.16239611604598
4073.80277804104,-50.16314412310582
4168.693834703265,-50.16392718313421
4265.795188015835,-50.16474692898633
4365.158322401566,-50.16560506863825
4466.835921509535,-50.16650338855747
4570.881896148652,-50.16744375720256
4677.351412871882,-50.16842812869305
4786.30092322628,-50.16945854660371
4897.788193684356,-50.17053714793726
5011.872336272614,-50.17166616725505
5128.613839913537,-50.1728479409722
5248.074602497612,-50.17408491183015
5370.31796370241,-50.17537963355232
5495.408738576126,-50.17673477568179
5623.413251903368,-50.17815312860848
5754.399373371444,-50.17963760879923
5888.436553555762,-50.1811912642287
6025.595860743447,-50.18281728001447
6165.950018614688,-50.18451898426634
6309.573444801796,-50.18629985416634
6456.542290346415,-50.18816352224943
6606.934480075816,-50.19011378294174
6760.82975391967,-50.19215459930719
6918.309709189213,-50.19429011005245
7079.457843841224,-50.19652463675945
7244.359600749742,-50.19886269137103
7413.102413009013,-50.20130898392758
7585.775750291671,-50.20386843054405
7762.471166286747,-50.20654616165881
7943.28234724264,-50.20934753052021
8128.305161640813,-50.2122781219377
8317.637711026526,-50.21534376128477
8511.380382023575,-50.21855052374963
8709.635899560612,-50.22190474385164
8912.509381337255,-50.22541302518017
9120.108393558892,-50.22908225039886
9332.5430079697,-50.23291959145918
9549.925860214144,-50.23693252005981
9772.372209557885,-50.24112881830326
9999.999999999773,-50.24551658956176
10232.92992280731,-50.2501042695232
10471.28548050876,-50.25490063740517
10715.19305237582,-50.25991482732755
10964.7819614316,-50.26515633978221
11220.18454301938,-50.27063505323046
11481.53621496856,-50.27636123574413
11748.97554939503,-50.28234555668742
12022.64434617385,-50.28859909839728
12302.68770812353,-50.29513336781541
12589.25411794138,-50.30196030801886
12882.49551693104,-50.30909230962394
13182.56738556377,-50.31654222196578
13489.62882591622,-50.3243233640478
13803.84264602853,-50.33244953512554
14125.37544622722,-50.34093502492872
14454.39770745894,-50.34979462336988
14791.08388168173,-50.35904362971044
15135.61248436173,-50.36869786106003
15488.16618912445,-50.37877366013329
15848.93192461077,-50.38928790213293
16218.10097358892,-50.4002580006894
16595.86907437522,-50.41170191268596
16982.43652461705,-50.42363814189956
17378.00828749335,-50.43608574128633
17782.79410038881,-50.44906431380267
18197.00858609941,-50.46259401159259
18620.87136662824,-50.47669553342018
19054.60717963202,-50.49139012019247
19498.44599757999,-50.50669954837695
19952.62314968833,-50.5226461212176
20417.37944669481,-50.53925265753602
20892.9613085399,-50.55654247797698
21379.62089502182,-50.57453938853303
21877.61623949501,-50.59326766118271
22387.21138568287,-50.61275201149776
22908.67652767719,-50.6330175730502
23442.28815319866,-50.65408986847777
23988.32919019433,-50.67599477709294
24547.08915684972,-50.69875849889048
25118.8643150952,-50.72240751484424
25703.95782768802,-50.74696854342055
26302.67991895319,-50.77246849322665
26915.34803926851,-50.79893441174733
27542.287033381,-50.82639343013939
28183.82931264386,-50.85487270410697
28840.31503126536,-50.88439935088214
29512.09226666314,-50.91500038240209
30199.51720401943,-50.94670263474762
30902.95432513516,-50.9795326940634
31622.77660168303,-51.01351681907275
32359.36569296204,-51.0486808604735
33113.11214825831,-51.08505017746339
33884.41561391944,-51.12264955172564
34673.68504525233,-51.16150309922475
35481.33892335669,-51.20163418023128
36307.80547700926,-51.24306530802941
37153.52290971635,-51.28581805674497
38018.9396320552,-51.32991296889674
38904.51449942712,-51.37536946312653
39810.71705534876,-51.42220574276813
40738.02778041028,-51.47043870577797
41686.93834703253,-51.52008385669534
42657.95188015823,-51.57115522119057
43651.58322401554,-51.623665263837
44668.35921509522,-51.67762480967202
45708.81896148639,-51.7330429701395
46773.51412871868,-51.78992707391122
47863.00923226267,-51.84828260309371
48977.88193684342,-51.90811313523854
50118.723362726,-51.96942029152492
51286.13839913523,-52.03220369138536
52480.74602497597,-52.09646091382374
53703.17963702395,-52.16218746548073
54954.08738576109,-52.22937675551827
56234.13251903351,-52.29802007721045
57543.99373371426,-52.36810659608351
58884.36553555743,-52.43962334427636
60255.95860743427,-52.51255522078286
61659.50018614668,-52.58688499706104
63095.73444801775,-52.6625933274138
64565.42290346394,-52.73965876351816
66069.34480075794,-52.81805777233355
67608.29753919647,-52.89776475659524
69183.0970918919,-52.97875207705515
70794.57843841201,-53.06099007558142
72443.59600749718,-53.14444709822452
74131.02413008988,-53.22908951735232
75857.75750291646,-53.31488175200115
77624.71166286721,-53.40178628557562
79432.82347242614,-53.48976368017027
81283.05161640787,-53.57877258675835
83176.37711026499,-53.66876975069599
85113.80382023548,-53.75971001200236
87096.35899560584,-53.85154630006685
89125.09381337228,-53.94422962250658
91201.08393558864,-54.03770904812136
93325.43007969671,-54.13193168394865
95499.25860214114,-54.2268426466507
97723.72209557856,-54.32238502858763
