I0.phi_h X,I0.phi_h Y
0.00459896,1.799999982198909
0.004599076400101597,1.799999982198913
0.004599172850208296,1.799999982197301
0.00459920848518403,1.79999998217145
0.004599271367209868,1.799999982094656
0.004599315397523466,1.79999998203029
0.004599349912329525,1.799999982014857
0.004599385053484008,1.799999981898636
0.004599398767635913,1.799999981597832
0.004599413203857841,1.799999982996352
0.004599418214957749,1.799999986620939
0.004599423860753449,1.800000023911303
0.004599426163077537,1.800000139204706
0.004599428525989131,1.800000730440803
0.004599430686116562,1.800003577749438
0.004599432551973474,1.800014020865282
0.004599434208724118,1.800038686102829
0.004599435890867399,1.800084590600171
0.004599437289629368,1.800155247752445
0.004599438419943501,1.800277862454983
0.004599438956621275,1.800419440833451
0.004599439495576663,1.800693760263485
0.004599439744954911,1.800983862779599
0.004599439999342461,1.801452588202674
0.004599440218198617,1.801853517974384
0.004599440417666961,1.800996003945112
0.004599440577422964,1.795948647392685
0.004599440750786287,1.778119075744145
0.004599440886472996,1.749668207624038
0.004599441011214786,1.706516494000348
0.004599441124533931,1.641264762978785
0.004599441170633606,1.600762333134389
0.004599441218462637,1.539519719315007
0.004599441256522231,1.464519177385862
0.004599441283368625,1.391753040236851
0.004599441309197917,1.305564036609894
0.004599441357427414,1.105030268711795
0.00459944140405847,0.8638110089739993
0.00459944143942931,0.6470727801430745
0.004599441469672414,0.4507426250592313
0.00459944149160828,0.3137450602580542
0.004599441503070517,0.25156491852468
0.004599441514170877,0.202758049514698
0.00459944152507493,0.1663428673583557
0.004599441538746265,0.1334471881670713
0.004599441552228301,0.1104580765693631
0.004599441564680144,0.09451254565268918
0.004599441578256776,0.08071858066187786
0.004599441594296491,0.06762966205942245
0.00459944161454244,0.05458787249945247
0.004599441640332883,0.04193926400450421
0.004599441671725984,0.0306790927458581
0.004599441708818931,0.02132131184983736
0.004599441752713783,0.01395036450547224
0.004599441805591293,0.008587962828384324
0.004599441869137283,0.005203885893493552
0.004599441942661015,0.003316423346747068
0.004599442026825429,0.002236473119529688
0.004599442097990082,0.001680596563548076
0.00459944216948496,0.001272854204259167
0.004599442278192358,0.000878266798142893
0.004599442342827703,0.0007646999001558217
0.004599442406616932,0.0007053505056844286
0.00459944244085353,0.0006951862372125047
0.00459944247503629,0.0007049024400177856
0.004599442503631414,0.0007387098372391805
0.004599442529191319,0.0007857001316586512
0.004599442561827529,0.0008535620923932304
0.004599442610746497,0.0009675375840727571
0.004599442650031122,0.001032480161816285
0.004599442688763977,0.001007518648927959
0.004599442706174814,0.0009926895349231103
0.004599442724199305,0.0009364563043545295
0.004599442739312821,0.0008250253192465319
0.004599442750701815,0.0007165327538536957
0.004599442763800145,0.0006049996999156112
0.004599442777305988,0.0005251092741191773
0.004599442790374418,0.0004773865773418065
0.004599442803927004,0.0004454696413216159
0.004599442819699111,0.0004186579362086289
0.00459944283910621,0.0003926938122585082
0.004599442863696721,0.0003660981666972451
0.004599442894324556,0.0003393913247961093
0.004599442931206845,0.0003133849895497855
0.004599442974804215,0.0002879890432078279
0.004599443026742705,0.000262565992087318
0.004599443088485646,0.000237893868629002
0.004599443156868536,0.000217286130281157
0.004599443226985409,0.0002015918280517759
0.004599443304011119,0.0001874642769120349
0.004599443386380489,0.0001741588922587559
0.004599443470467037,0.0001616659777269523
0.004599443615817672,0.0001423954534990444
0.004599443718767094,0.0001310281869918694
0.004599443809790196,0.0001223270383840518
0.004599443916362778,0.0001131166906500408
0.004599444055678482,0.0001023175014146877
0.004599444239283691,8.999774817602104e-05
0.004599444453878994,7.785200954807006e-05
0.004599444696285411,6.628487293686108e-05
0.004599444979520143,5.478306912242063e-05
0.00459944531904229,4.304394146191699e-05
0.00459944573056108,3.112093152672225e-05
0.004599446234068732,1.951637560033536e-05
0.004599446860519405,9.439531637594274e-06
0.004599447655840804,2.650429456088604e-06
0.004599448649392958,-2.248407399527465e-08
0.004599449776310823,-2.35474376359375e-07
0.004599451175058774,-1.030615133482778e-07
0.004599452613462241,-1.504109115529872e-08
0.004599453934310867,1.469957512549239e-08
0.004599455355223137,2.513830417529978e-08
0.004599457069252516,2.70181071978006e-08
0.004599458879919106,2.608527405777649e-08
0.004599460907770882,2.591088899359167e-08
0.004599463334520108,2.550426714347491e-08
0.004599466361323373,2.450091974968453e-08
0.004599470036582995,2.348280411036275e-08
0.004599474557022452,2.24564546887722e-08
0.004599480100892594,2.150845684994749e-08
0.004599486900569228,2.071136783901079e-08
0.004599495209704358,2.008049422394856e-08
0.004599505328256304,1.957796437628552e-08
0.004599517603619043,1.915875557799984e-08
0.004599532446372288,1.879577052873823e-08
0.004599550355285898,1.8482749279368e-08
0.004599571988330461,1.822512017025733e-08
0.004599598363247087,1.803038201980329e-08
0.004599630887841489,1.789951869865928e-08
0.004599669625806937,1.78217433221712e-08
0.004599709945218444,1.778519201781673e-08
0.004599745256622378,1.780262544253095e-08
0.004599782609028821,1.784786927683469e-08
0.004599837199643905,1.789324296828158e-08
0.00459992,1.794195456144447e-08
0.004599929895159479,1.794533666468298e-08
0.004599939777550258,1.795213767009508e-08
0.004599954430818505,1.795462856328769e-08
0.004599983737354999,1.796499682378847e-08
0.004600042350427988,1.797830145125329e-08
0.004600159576573966,1.799340889396633e-08
0.004600394028865922,1.800394810751871e-08
0.004600862933449833,1.800336762600502e-08
0.004601431466724917,1.79925287535783e-08
0.004602,1.797894907660083e-08
0.00460203,1.797816638681613e-08
0.004602058514959887,1.797741757012643e-08
0.004602107991445154,1.797613357379518e-08
0.004602206944415686,1.797359486196776e-08
0.004602243168023615,1.797267557285939e-08
0.004602305104466043,1.797111664113751e-08
0.004602350610268516,1.796998192659222e-08
0.004602385019410131,1.796913011331791e-08
0.004602420644726036,1.79682531133049e-08
0.004602435675218247,1.796788731160209e-08
0.004602451382343984,1.796752778368139e-08
0.004602456977994929,1.796756419500786e-08
0.004602463222083093,1.796859380355301e-08
0.00460246445351003,1.797539726097021e-08
0.004602466665092034,1.79905117691931e-08
0.004602469182249744,1.807340357374482e-08
0.004602471242331522,1.854921778176495e-08
0.004602473006550936,1.998252759685756e-08
0.004602474658637039,2.161320957893947e-08
0.00460247625967328,2.211251412894194e-08
0.004602477544666159,2.684696802014806e-08
0.00460247863728072,4.507094195539146e-08
0.004602479107354556,9.127207727248244e-08
0.004602479586851132,1.721490534710289e-07
0.004602479818697698,3.456211631769294e-07
0.004602480052706704,5.053998144338911e-07
0.004602480260500678,2.355267783268608e-07
0.004602480469307954,-2.911723111347342e-06
0.004602480620411454,-1.313145767478028e-05
0.004602480776740256,-3.47557693654387e-05
0.004602480908423417,-6.028450425523066e-05
0.004602481036079372,-9.693689821078333e-05
0.004602481111163763,-0.0001370011100805827
0.004602481186240601,-0.0002127709490623777
0.004602481224358835,-0.0002888008979568179
0.004602481262384394,-0.0004059551335208338
0.00460248129551053,-0.000544962862359006
0.004602481325333556,-0.0006797247363527756
0.004602481362880183,-0.0008392460183720944
0.004602481425473113,-0.001066136662397846
0.004602481481775141,-0.001347055786772134
0.004602481512178703,-0.001599321728238049
0.00460248152826712,-0.001704244741159291
0.004602481545573335,-0.001575787195953724
0.004602481559301636,-0.001203475092947947
0.004602481570855564,-0.0007718314640594072
0.004602481584299052,-0.0002546252895454391
0.004602481607256586,0.0004283604592784597
0.004602481623939418,0.0007163179973510938
0.004602481638422528,0.000831674046064922
0.004602481653498207,0.0008559551427381987
0.004602481669897338,0.0008158143940735674
0.004602481689219515,0.0007255878974514772
0.00460248171392006,0.0005935229795588354
0.004602481748880202,0.0004329428722956362
0.004602481787219287,0.0003144940812812856
0.004602481821346095,0.000251194531152162
0.004602481856327211,0.0002118138749366631
0.004602481894555591,0.0001786521599733613
0.004602481939033711,0.0001490022258292072
0.004602481992745202,0.0001179639974496304
0.004602482059698346,8.504359296360321e-05
0.004602482131702038,5.876801449359616e-05
0.004602482219486503,3.952822912057743e-05
0.004602482315916919,3.275925398274583e-05
0.00460248239906862,4.24358168327094e-05
0.004602482459721688,7.114518827662257e-05
0.004602482502693745,0.0001150574871608203
0.004602482535155699,0.0001516899253611256
0.004602482565878084,0.0001731265711202357
0.004602482604729745,0.0001791856956644096
0.00460248266280922,0.000207691232644894
0.004602482677159667,0.0003339469554350796
0.004602482695561243,0.000720024183235142
0.004602482711134725,0.001139952007942118
0.004602482727928717,0.001444065631306113
0.004602482742706676,0.001475902680842265
0.004602482755157192,0.001238951726405235
0.004602482765664723,0.0007652014837360682
0.004602482774609058,0.0002137753805332894
0.004602482783988846,-0.0003330686445504932
0.00460248279657266,-0.0007413014197741411
0.004602482806588619,-0.0007918355253545353
0.004602482815952628,-0.0007082795325172199
0.004602482826254502,-0.0005610674746949094
0.004602482837999675,-0.0003849712142017106
0.004602482850053002,-0.0002286922481138884
0.00460248286329128,-0.0001093605913349374
0.004602482879805313,-2.928377780134004e-05
0.004602482899197311,8.181059838656457e-06
0.004602482919542415,1.951224622710039e-05
0.004602482940621079,2.469269378177415e-05
0.004602482963992744,2.644029910926597e-05
0.004602482992011458,2.803054215369795e-05
0.004602483027366422,2.911999945298918e-05
0.004602483071728879,2.92640544245784e-05
0.004602483125651612,2.844682449416625e-05
0.004602483188354314,2.671988092096977e-05
0.004602483256107522,2.419919432183056e-05
0.004602483334799656,2.095057412966502e-05
0.004602483417752941,1.746136867997178e-05
0.004602483512947495,1.351443515130386e-05
0.004602483608620106,9.86412141682519e-06
0.004602483699756931,6.805888974573875e-06
0.00460248379402552,4.037324285372577e-06
0.004602483905414497,1.218002244425357e-06
0.004602484047008874,-1.726455213006741e-06
0.004602484221994614,-4.470097097082988e-06
0.004602484427086955,-6.652788755104427e-06
0.00460248466462943,-8.111034509212066e-06
0.004602484944236836,-8.784772403568788e-06
0.004602485277942601,-8.65763933799413e-06
0.004602485659550197,-7.858999975028426e-06
0.004602486106175875,-6.599935588845386e-06
0.004602486644538464,-5.098441500273412e-06
0.004602487320250728,-3.540999178439559e-06
0.004602488152387033,-2.181548312565302e-06
0.004602489051131298,-1.262032427636661e-06
0.004602490035746109,-6.750903865886161e-07
0.004602491145434831,-3.178559251199159e-07
0.004602492431519529,-1.165369262157137e-07
0.004602493768575364,-2.740067474134328e-08
0.004602495224703443,8.914551320217485e-09
0.004602496928303384,2.127932029616189e-08
0.004602498718579673,2.290299211318147e-08
0.004602500710276926,2.194720609808151e-08
0.004602503094693364,2.107929835959201e-08
0.004602506071053162,2.084518846841687e-08
0.004602509681621424,2.100699182744621e-08
0.004602514120436741,2.117454998869553e-08
0.004602519564307594,2.118410817159216e-08
0.004602526243610123,2.106375513905322e-08
0.004602534408288962,2.088723333373363e-08
0.004602544353982897,2.069234971458449e-08
0.004602556423320183,2.048317594858123e-08
0.004602571020841313,2.025616636647912e-08
0.004602588635655887,2.001281137183993e-08
0.004602609906492828,1.975930258270098e-08
0.004602635804454002,1.950311307725329e-08
0.004602667765794672,1.92529744612784e-08
0.0046027060386472,1.90290203394834e-08
0.004602746513790064,1.886001855722666e-08
0.004602782108391588,1.87544936892296e-08
0.004602818788987385,1.867593330642945e-08
0.004602870999970388,1.859888079740745e-08
0.004602960000000001,1.852119271159592e-08
0.004602970258923028,1.851643173317751e-08
0.004602980354780488,1.851193611024862e-08
0.004602995631446886,1.850556979029657e-08
0.004603026184779682,1.849426862856795e-08
0.004603087291445274,1.84759469805764e-08
0.004603209504776458,1.844956300798441e-08
0.004603453931438827,1.841612359406545e-08
0.004603942784763564,1.838157030641271e-08
0.004604920491413038,1.836527012030468e-08
0.004606789571186188,1.838792730823736e-08
0.004609447421662462,1.842242861148507e-08
0.004613612106151151,1.844122609289513e-08
0.004621941475128529,1.844200575304358e-08
0.004633579367104976,1.843773893433635e-08
0.004653384794197719,1.84363712882805e-08
0.00467617239709886,1.843650081156835e-08
0.00469896,1.843659258919255e-08
0.004699107596498651,1.843659299372513e-08
0.004699220589404148,1.843659321166781e-08
0.004699277085856897,1.843659347177221e-08
0.004699320744225535,1.843659354912052e-08
0.004699356787188615,1.843659365911977e-08
0.004699380639695622,1.843659368067552e-08
0.004699404112748138,1.843659384103531e-08
0.004699412062644288,1.843659382489222e-08
0.004699420726886863,1.843659440438541e-08
0.004699422418170911,1.843660686891286e-08
0.004699425321440566,1.843661648603415e-08
0.004699427475959242,1.843673907164356e-08
0.00469942953750948,1.843738987242952e-08
0.004699431571981434,1.84400323181569e-08
0.004699433317749956,1.844694854828676e-08
0.004699434987744174,1.844441066229247e-08
0.004699436546088643,1.843850012637248e-08
0.004699437771646179,1.850066905078421e-08
0.004699438799293147,1.868162245953333e-08
0.004699439225441654,1.97928844374071e-08
0.004699439663153923,2.063992293561329e-08
0.004699439882976108,2.699667298249521e-08
0.004699440101825104,2.219592112726967e-08
0.004699440303351152,-1.267523228920788e-08
0.00469944052928886,-2.46536995695348e-07
0.00469944067121641,-9.610637463837593e-07
0.00469944081252881,-1.831818728164387e-06
0.004699440942715357,-2.874696231675256e-06
0.004699441070184471,-5.501068073641718e-06
0.004699441137790401,-1.038272588475234e-05
0.004699441205781441,-2.478495208880069e-05
0.004699441242430597,-4.684580645390155e-05
0.00469944127872635,-9.110671674930148e-05
0.004699441310338129,-0.000182271051445092
0.004699441339704426,-0.0002918447465827787
0.004699441368645807,-0.0003270757113327594
0.00469944140004362,-0.0003350601640344226
0.004699441426492972,-0.0003421202636865093
0.004699441464268019,-0.0003570292316901491
0.004699441515099289,-0.0003629063579226707
0.004699441530731864,-0.0003320725045832117
0.004699441551146785,-0.0001996415865816741
0.004699441566482891,-3.375130775008359e-05
0.004699441579013985,9.465105074579614e-05
0.004699441596015438,0.0002127679246982038
0.004699441616956371,0.0002687797074952078
0.004699441632768128,0.0002648358933976127
0.004699441648527298,0.0002450975701509688
0.004699441666182812,0.0002225168699670884
0.004699441687366432,0.0002026479048845415
0.004699441714458549,0.0001865080720634755
0.004699441749344245,0.0001726602896053242
0.004699441792383591,0.0001586721475218034
0.004699441843689376,0.0001411164140327125
0.004699441903612999,0.0001204432071355928
0.004699441974175433,9.781566441953538e-05
0.004699442060618309,7.587275442507464e-05
0.004699442130654791,6.464853535980824e-05
0.004699442222177344,6.051635648869289e-05
0.004699442326211428,7.852869129461132e-05
0.00469944240968208,0.0001391038092769707
0.004699442469310803,0.0002609994630950396
0.004699442511281857,0.000441791053490063
0.00469944254282572,0.0006270028566768786
0.004699442572788626,0.0008032020053786765
0.004699442607203369,0.0009530770981920245
0.00469944264090459,0.001066638094033449
0.004699442672847044,0.001166738601676954
0.004699442704177365,0.001249790658121956
0.004699442741982328,0.001295382649302458
0.004699442758846842,0.001258072919374873
0.004699442778056806,0.001095216309974077
0.004699442792826973,0.0008845265037419553
0.004699442806167394,0.0006807106929833365
0.004699442825537063,0.000446172916311623
0.004699442844260953,0.0003041053506938235
0.004699442860213572,0.0002330191328100072
0.00469944287727125,0.0001848584148304827
0.004699442896937119,0.0001473306823573232
0.004699442920749618,0.0001149255604810266
0.004699442950609308,8.490485363267519e-05
0.004699442987975711,5.696756678369056e-05
0.004699443033480894,3.213822997670343e-05
0.004699443087023368,1.253298757594438e-05
0.004699443146844213,9.68179826962153e-07
0.004699443210779653,-3.063794945764942e-06
0.004699443281779936,-3.263661410927347e-06
0.004699443368573934,-2.404669908420476e-06
0.004699443453298363,-2.248499537334486e-06
0.004699443570807255,-3.197151187296508e-06
0.004699443678023907,-4.014646029199426e-06
0.004699443769361246,-4.250571359452321e-06
0.004699443870592968,-4.219071751962191e-06
0.004699443998021533,-4.190368056846026e-06
0.004699444163624819,-4.195031503580339e-06
0.004699444363768093,-4.182840786139315e-06
0.004699444592481467,-4.134386719907644e-06
0.004699444857857792,-4.05295847450388e-06
0.004699445173481358,-3.945242868164846e-06
0.004699445553923046,-3.802777175977359e-06
0.004699446016828627,-3.610846497134477e-06
0.004699446588402728,-3.344651046080379e-06
0.004699447308545003,-2.965077266465934e-06
0.004699448229821236,-2.429633877990126e-06
0.004699449288388657,-1.814085551546422e-06
0.004699450562752207,-1.18460160529715e-06
0.004699451719186644,-7.799779343467326e-07
0.004699452824175737,-5.159780771180202e-07
0.004699454004230517,-3.275489902516769e-07
0.004699455307912341,-1.955833748394585e-07
0.004699456800906333,-1.070806024008415e-07
0.004699458552290625,-5.088224907428004e-08
0.0046994605820586,-1.846233345180141e-08
0.004699462972785625,-1.000214245243886e-09
0.004699465871613943,7.682700933305702e-09
0.004699469438727789,1.129069985265196e-08
0.004699473829176154,1.218821902283042e-08
0.004699479216276703,1.199712667907939e-08
0.00469948581486153,1.171216075660952e-08
0.004699493882235959,1.176662124937669e-08
0.004699503713994016,1.218807562010598e-08
0.004699515649601338,1.283342529430218e-08
0.004699530087338143,1.356514492271323e-08
0.004699547510063787,1.430388667233418e-08
0.004699568545141219,1.501006507926681e-08
0.004699594135205663,1.56613403556128e-08
0.004699625725941176,1.624029002334481e-08
0.004699663667882254,1.671043119234255e-08
0.004699704220317845,1.703186227293191e-08
0.00469974004397068,1.721191652138053e-08
0.0046997763432131,1.733086259137754e-08
0.004699827087393462,1.743447521953483e-08
0.004699873543696731,1.748957043043355e-08
0.004699920000000001,1.752244993174602e-08
0.004699927411890931,1.752571092311251e-08
0.004699935308594044,1.752903826562033e-08
0.004699945744464701,1.753313497252919e-08
0.004699966616206016,1.754034014825713e-08
0.004700008359688645,1.755151675335937e-08
0.004700091846653902,1.756494427038246e-08
0.004700258820584418,1.757236941809592e-08
0.004700592768445449,1.755617107761994e-08
0.004701260664167511,1.749071620908514e-08
0.004702,1.740898081184078e-08
0.004702030438098054,1.740548705035116e-08
0.004702061153722239,1.740205036046661e-08
0.004702120113012272,1.739509603133341e-08
0.004702238031592337,1.738467279614814e-08
0.004702273235035625,1.741703298102106e-08
0.004702317892839212,1.746840491594236e-08
0.004702357272191706,1.749799607364578e-08
0.004702395147806485,1.755534135812644e-08
0.004702419091700929,1.773817035236279e-08
0.004702442800512479,1.810610077570458e-08
0.004702451164466838,1.930503731675717e-08
0.004702460226712855,1.975106336117336e-08
0.004702461990677273,2.642162442480173e-08
0.004702465032560405,1.802273996240013e-08
0.00470246720735574,1.278612996466614e-08
0.004702469308164699,-3.708980424904236e-08
0.0047024713353984,-3.407354559495296e-07
0.004702473101237606,-2.029211840743186e-06
0.00470247475993674,-1.031342740426725e-05
0.004702476345959517,-3.557399831391933e-05
0.004702477610953533,-7.084447401655526e-05
0.004702478684256653,-0.0001111046000288085
0.004702479141474663,-0.0001389238231291825
0.004702479608740243,-0.0001749550278824588
0.00470247983689699,-0.0002003453727570097
0.004702480066363475,-0.0002315513183934704
0.004702480272039472,-0.0002676964719483953
0.00470248048462467,-0.0003186646906831454
0.004702480631391258,-0.0003700104580238577
0.004702480780669831,-0.0004396738205213441
0.004702480909906045,-0.0005182756589511815
0.004702481036985343,-0.0006202780697591191
0.004702481106394769,-0.0006967277508851612
0.004702481176277967,-0.0007982061873622584
0.004702481209962647,-0.000869011249964443
0.00470248124370676,-0.0009615737194810835
0.004702481273183547,-0.001064856933406585
0.004702481298461582,-0.00115966757078356
0.004702481329852384,-0.001269425514726988
0.004702481384018172,-0.001436318609539932
0.004702481424913076,-0.001474382729713624
0.004702481453684079,-0.00135623873742929
0.004702481479363845,-0.001247207616779262
0.004702481490707409,-0.001210141861503519
0.00470248150628631,-0.001208798892041009
0.004702481517826715,-0.001245094219435353
0.004702481529182101,-0.001268711468642301
0.004702481544625423,-0.001250825334379292
0.004702481559784859,-0.001194143394555139
0.004702481573829368,-0.001122735302243979
0.004702481588813628,-0.001032227142029548
0.004702481605840834,-0.0009097318166924594
0.004702481626505522,-0.0007274535666521735
0.004702481652415156,-0.0004488610906022305
0.004702481683455893,-1.607177797089339e-05
0.004702481722820491,0.0007218455524264617
0.004702481769579617,0.001997670387525748
0.004702481825328273,0.004257149264730206
0.004702481891318844,0.008307526497346436
0.004702481967042305,0.01535144771840384
0.004702482056020836,0.02788664474840579
0.004702482124851554,0.0416789207723129
0.004702482206855961,0.0645973265047253
0.004702482310075201,0.1095363244058876
0.00470248236678364,0.1473857016957668
0.00470248242271522,0.2031494897152482
0.004702482453775956,0.2479937476779766
0.0047024824844492,0.3092025741048644
0.004702482511185995,0.3807520177900961
0.00470248253717715,0.4678916666642061
0.004702482574566452,0.621850556739897
0.004702482618848521,0.8420459168560547
0.004702482632715974,0.9173882927802977
0.004702482645166968,0.9857819310890129
0.004702482654712051,1.038947059807032
0.004702482664229606,1.092620865019538
0.004702482673502335,1.145370531998439
0.004702482682996637,1.199640886108918
0.004702482692514963,1.253961676176419
0.004702482700299101,1.296808292093921
0.004702482706848294,1.330764240374589
0.004702482712326739,1.35968308914873
0.004702482717265245,1.38675339629177
0.004702482721526011,1.410723857509057
0.004702482725932684,1.435706271258884
0.00470248273162099,1.467302797674317
0.004702482738754789,1.504207455381437
0.004702482745277751,1.534131679435935
0.00470248275125316,1.557939219231045
0.00470248275744337,1.579109222338892
0.004702482764438973,1.599329658721281
0.004702482772915039,1.619635514710222
0.004702482783904705,1.640954513520272
0.0047024827968464,1.661066435108099
0.004702482811250302,1.679207571490895
0.004702482827988869,1.696536754768859
0.004702482848186847,1.713737427143002
0.004702482873215917,1.73100808473671
0.004702482900554506,1.746059061698022
0.004702482929896992,1.758827962460362
0.004702482962750875,1.769869820672486
0.004702483000749342,1.779211497889029
0.004702483043269444,1.786202166527432
0.004702483088698619,1.790659979329629
0.00470248314170232,1.79337021673747
0.004702483206774621,1.794906473514416
0.004702483283881155,1.795878846957567
0.004702483367934358,1.796823803560875
0.004702483449768725,1.797711562716107
0.004702483561278855,1.798569792407072
0.004702483670043727,1.799000454648815
0.004702483761864886,1.799176187132222
0.00470248386194594,1.799309351054329
0.004702483981513106,1.799436813144518
0.004702484142370651,1.799565588597736
0.004702484339860986,1.799670484231404
0.004702484565802511,1.799746046405175
0.004702484822073198,1.799801189355731
0.004702485111736258,1.799842445459725
0.004702485445254837,1.79987449122345
0.004702485813256524,1.799898761406582
0.004702486257581296,1.799919810683563
0.004702486802852339,1.799938821114208
0.004702487498452972,1.799956780884612
0.004702488120170622,1.79996819825944
0.004702488879890093,1.799978495897882
0.004702489611773462,1.799984850495561
0.004702490450267158,1.799989236974775
0.004702491540722557,1.799992256516109
0.004702492840714885,1.799993741338834
0.004702494239239103,1.799994438475207
0.004702495772607279,1.799994977376973
0.004702497518888365,1.799995483342199
0.004702499357330817,1.799995925753645
0.004702501454260189,1.799996350934155
0.004702504042823069,1.799996787635116
0.004702507187412355,1.799997217543637
0.004702511071012044,1.799997637343983
0.004702515828043629,1.799998032680031
0.004702521662904031,1.799998395431601
0.004702528807421502,1.799998718864337
0.00470253710377927,1.799998987481952
0.004702546628494438,1.799999206695953
0.004702557633874558,1.799999386075922
0.004702570424621431,1.799999532972437
0.004702585383231395,1.799999653154142
0.004702602956892919,1.799999750977411
0.004702623668389395,1.799999829888831
0.004702648146437687,1.799999892781738
0.004702677161824537,1.799999942111947
0.004702711662960722,1.799999980196636
0.004702751539554731,1.800000008130909
0.004702787054615082,1.800000024191098
0.004702825158872964,1.800000035870885
0.004702881159652166,1.800000047152687
0.004702920579826083,1.800000052340248
0.00470296,1.800000056095795
0.00470296687741732,1.800000056614251
0.004702974185989582,1.800000057130015
0.004702983646527195,1.80000005779152
0.00470300256760242,1.800000058981202
0.004703040409752872,1.800000061009202
0.004703116094053775,1.80000006400069
0.00470326746265558,1.800000067276868
0.004703500965152164,1.800000067485023
0.004703722828576978,1.800000062658906
0.004703950545536946,1.800000052654731
0.004704209636103922,1.80000003650263
0.004704461242395133,1.800000019410001
0.004704719277190286,1.800000003928738
0.004705011206487899,1.799999990691843
0.004705286018308104,1.799999982197809
0.004705570062509456,1.799999976651619
0.004705892561926219,1.799999973112921
0.004706282895136707,1.799999971263773
0.004706755991491839,1.799999970958841
0.004707308831589557,1.799999971808909
0.004707989123040238,1.799999973388322
0.00470887719344477,1.79999997539621
0.004710153462128934,1.799999977635448
0.004712557968095273,1.799999980130248
0.004714784660303404,1.79999998119229
0.004717273569300742,1.799999981694956
0.004720301469819002,1.799999981932934
0.004724234309956598,1.799999982057907
0.004729442580238933,1.79999998213652
0.004736282003972299,1.799999982185459
0.004745016021195681,1.799999982206165
0.004756260847234998,1.799999982207818
0.004772107740839891,1.799999982202794
0.004785533870419946,1.799999982199902
0.00479896,1.799999982198872
0.004799073703663146,1.799999982198877
0.004799168658431167,1.799999982197491
0.004799205628998379,1.79999998217515
0.00479924963573276,1.799999982111328
0.004799293215512122,1.799999982053919
0.004799328582230544,1.799999982043328
0.004799365981802508,1.799999981980063
0.004799385742011398,1.799999981784624
0.004799405827352596,1.799999981951366
0.004799413231441335,1.799999982601118
0.00479942129320246,1.799999995940544
0.004799422859566109,1.800000009269599
0.00479942559429052,1.80000011388734
0.004799428572724875,1.800000682132256
0.004799430700326879,1.800003542222185
0.004799432545064573,1.80001401303589
0.004799434208488889,1.800038678954301
0.004799435892108172,1.800084614010055
0.004799437289759628,1.800155264981818
0.004799438419882692,1.800277866155013
0.004799438956515918,1.800419412776528
0.004799439495449076,1.80069366787599
0.004799439744857323,1.800983727050274
0.004799439999272797,1.801452431023225
0.004799440218142445,1.801853478626987
0.004799440417602577,1.80099689826627
0.00479944057737058,1.79595171140342
0.004799440750760794,1.778123208649075
0.004799440886455382,1.749673272535706
0.004799441011194479,1.706525954093294
0.004799441124518033,1.641278498709953
0.004799441170624422,1.600775322103588
0.004799441218460489,1.539530880730106
0.004799441256524289,1.464528500316755
0.004799441283372296,1.391768096381907
0.004799441309209823,1.30556878977606
0.004799441357558332,1.104600085958759
0.004799441403858623,0.8669154906468634
0.00479944143931524,0.6517614265006819
0.004799441461669653,0.5055202718204862
0.004799441486586984,0.3448423451996181
0.00479944149817917,0.2773207168870582
0.004799441509721994,0.2211417865407773
0.004799441520423383,0.1808217742265621
0.004799441534036848,0.1436215160147075
0.004799441549426451,0.1146701733293839
0.004799441561986151,0.09765722024442987
0.004799441575008818,0.08379351230151894
0.004799441590123115,0.070814087157439
0.004799441609030507,0.05786232518150523
0.004799441633534711,0.04494421789983546
0.004799441663868865,0.03316444537777476
0.00479944169968256,0.02331174226655277
0.004799441741736629,0.01549417021080923
0.004799441792178349,0.009667681884453825
0.004799441853091745,0.005843295080639928
0.004799441924417126,0.003665616968121088
0.004799442005517442,0.002451366413362706
0.004799442081990626,0.001789110400289084
0.004799442150540885,0.001366939089658899
0.004799442261544874,0.0009177099362517019
0.004799442358819108,0.0007257393130017596
0.004799442405518166,0.0006964842263866743
0.004799442451931797,0.0006884806587699235
0.004799442488185756,0.0007074599638792708
0.00479944251472782,0.0007440198785109978
0.004799442541566962,0.000794178654569781
0.004799442580894067,0.0008748434902254245
0.004799442626528119,0.0009806590720245845
0.004799442663889681,0.001043509917166275
0.004799442700681653,0.00100864658394186
0.004799442714817263,0.000980085638317041
0.004799442730448045,0.000900566170976949
0.004799442743295644,0.0007892206231173008
0.004799442754604566,0.0006807894800558131
0.00479944277101018,0.0005571021081493115
0.004799442786015464,0.0004887544151875352
0.004799442798967546,0.0004543540041377326
0.00479944281328905,0.0004282835070031966
0.004799442830689742,0.0004034608623981166
0.004799442852924942,0.0003773434355634924
0.004799442881479853,0.0003500588779085863
0.004799442916271161,0.0003233547630360016
0.004799442957251447,0.0002977244801280626
0.004799443005611865,0.0002724254658703952
0.004799443063400684,0.0002472595218821815
0.004799443129925068,0.0002246806572238714
0.004799443199415868,0.0002073532939237252
0.004799443272442887,0.0001930457131721983
0.004799443358510938,0.0001785156592336897
0.004799443440462932,0.0001660390667240006
0.004799443543112252,0.0001516908704749365
0.004799443659240899,0.0001375338594028346
0.004799443752318185,0.0001278345404940112
0.004799443850571274,0.0001187505995064392
0.004799443971007017,0.0001087420224930603
0.004799444128998405,9.718374592930996e-05
