(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
2.427021347241424e-06,5.457388807528218e-08
2.42702668155126e-06,1.048695938976607e-07
2.427032424490219e-06,1.370695309477199e-07
2.427038766824536e-06,1.586759561522655e-07
2.42704577101975e-06,1.74265296415399e-07
2.427053584893182e-06,1.871367224515197e-07
2.427062427427356e-06,1.994060314647328e-07
2.427072576533955e-06,2.123528968223098e-07
2.427084403319659e-06,2.267966748847883e-07
2.42709841674534e-06,2.433929768841381e-07
2.427115335582996e-06,2.628766579970687e-07
2.427136231269615e-06,2.86299347118657e-07
2.427162788510442e-06,3.153104488617942e-07
2.42719734628268e-06,3.521140710116555e-07
2.427243739998754e-06,4.001917199847327e-07
2.4273105456374e-06,4.670896492919852e-07
2.427399081615056e-06,5.51775769408458e-07
2.42751451678243e-06,6.555231374383297e-07
2.427617455774793e-06,7.416401403004258e-07
2.427698302222304e-06,8.050150775984477e-07
2.427781561740357e-06,8.663901782668404e-07
2.427880974827616e-06,9.346021643263924e-07
2.428012200516705e-06,1.016387921493056e-06
2.428194941641211e-06,1.115105690341345e-06
2.428426756219913e-06,1.215989095970649e-06
2.428689085558698e-06,1.299163142620685e-06
2.428975833841339e-06,1.355159928939642e-06
2.42928976723468e-06,1.37833554370026e-06
2.429641503018738e-06,1.362279232197672e-06
2.430057272814584e-06,1.293586141870584e-06
2.43058711206295e-06,1.141879672150736e-06
2.43131901715511e-06,8.432914182510132e-07
2.43228227304592e-06,3.473919192309438e-07
2.433202370956335e-06,-1.876188057137185e-07
2.433817841112607e-06,-5.611044296971457e-07
2.43453062816344e-06,-9.92635344143622e-07
2.43518189294613e-06,-1.377079967612715e-06
2.435892551524861e-06,-1.778810462593761e-06
2.436819761390019e-06,-2.267563258162575e-06
2.43823580169877e-06,-2.927628730997611e-06
2.440354865373586e-06,-3.72167501572207e-06
2.442906333587629e-06,-4.404200923069368e-06
2.445856682658123e-06,-4.897375402324045e-06
2.449489549604122e-06,-5.199359231045086e-06
2.454081572939805e-06,-5.289254256801712e-06
2.459824050121567e-06,-5.16924277860209e-06
2.465566431159974e-06,-4.936327256399586e-06
2.471060371985007e-06,-4.680204623741524e-06
2.476403778643619e-06,-4.430177016567782e-06
2.481604063129559e-06,-4.195845074272953e-06
2.48661698961086e-06,-3.980228780342543e-06
2.491413283747654e-06,-3.782915786287866e-06
2.495957076157544e-06,-3.603339814417517e-06
2.500224250918256e-06,-3.440655979125573e-06
2.504195646867683e-06,-3.29410550403697e-06
2.507855892419112e-06,-3.162997110117693e-06
2.511194634124999e-06,-3.046609943657685e-06
2.514206963355307e-06,-2.944159630979826e-06
2.516893610198165e-06,-2.854791023243486e-06
2.519261233845897e-06,-2.777573764767283e-06
2.521322701166674e-06,-2.711497736562762e-06
2.523097233565475e-06,-2.655469144796641e-06
2.524610313778892e-06,-2.608309585760971e-06
2.525893201273013e-06,-2.568762841215211e-06
2.526981884621299e-06,-2.535515310819747e-06
2.527915393351982e-06,-2.507233497039962e-06
2.528733680665062e-06,-2.482613539855905e-06
2.529475754546419e-06,-2.460424003203343e-06
2.530179121324001e-06,-2.439511852969645e-06
2.530881704843027e-06,-2.418738945131338e-06
2.531628185320237e-06,-2.396794478554121e-06
2.532489393947328e-06,-2.371638098797035e-06
2.533668647205982e-06,-2.337468914204166e-06
2.534673870810046e-06,-2.308593861410912e-06
2.535672439520532e-06,-2.28013756076173e-06
2.536549433768875e-06,-2.255331687073259e-06
2.537359137006491e-06,-2.232582460681698e-06
2.538051061180579e-06,-2.213258235683746e-06
2.53861678776737e-06,-2.197538100490171e-06
2.538921559566803e-06,-2.189102321525915e-06
2.539222784518942e-06,-2.180788476469075e-06
2.539456135331143e-06,-2.174371011687271e-06
2.539622739392907e-06,-2.169789461214933e-06
2.539751443660532e-06,-2.16623743698463e-06
2.539870933041252e-06,-2.162940604510943e-06
2.540013441400187e-06,-2.159007943203228e-06
2.540070938605722e-06,-2.157411019054756e-06
2.540121766991836e-06,-2.155972576800558e-06
2.540172711026277e-06,-2.154493604078489e-06
2.540212813284462e-06,-2.153293145124024e-06
2.54024762410348e-06,-2.152216222572889e-06
2.540279151129676e-06,-2.151206809797301e-06
2.540308170325138e-06,-2.150244379772737e-06
2.540335508911035e-06,-2.149322497535522e-06
2.540358027285122e-06,-2.148525717671212e-06
2.540379570634557e-06,-2.147729498691575e-06
