(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
9.938426421483428e-05,0.0002014038205137014
9.938457012786171e-05,0.0002014048677075886
9.938487382374493e-05,0.0002014063928852394
9.938511359796122e-05,0.0002014086996360298
9.938530412155378e-05,0.0002014078402666764
9.938554777601843e-05,0.0002014037028390536
9.938580442483332e-05,0.0002013925860135934
9.93860154469813e-05,0.0002013188535838761
9.938612637511483e-05,0.0002011628682304645
9.938624066170438e-05,0.0002007963993529982
9.938633435531915e-05,0.0002001198808404547
9.938641020282739e-05,0.0001986628956730518
9.938646745262393e-05,0.0001957581283036358
9.938651057041787e-05,0.0001915899506148566
9.938655202939735e-05,0.0001866564113202074
9.938659977424371e-05,0.0001842378417411528
9.938664151647366e-05,0.0001837560666344551
9.938668031486931e-05,0.0001828509035450843
9.938671823491016e-05,0.0001818606141914536
9.938676416794817e-05,0.0001808770061609843
9.938683009744253e-05,0.0001804620624685782
9.938685231572334e-05,0.0001810855852895088
9.938688006885331e-05,0.0001838310295794177
9.938690150656462e-05,0.0001880094225421569
9.938691962965635e-05,0.0001926947831778492
9.938694184516492e-05,0.0001988661518079748
9.938697220829962e-05,0.0002061995735402888
9.938699610156274e-05,0.0002104232618874713
9.938701829649299e-05,0.0002130399122610704
9.938704186952982e-05,0.0002146957680048134
9.938706822567496e-05,0.0002156290611339262
9.938709997688811e-05,0.0002160392100426511
9.9387140221666e-05,0.0002160542614083605
9.93871935006203e-05,0.0002157740241134354
9.938726651252807e-05,0.0002152566484087126
9.938736797844053e-05,0.00021450534639611
9.938749849874353e-05,0.0002135872259325655
9.938758253289713e-05,0.0002130338036043788
9.938766442827252e-05,0.0002125053490388273
9.938774827968718e-05,0.0002119655775324469
9.938784536933741e-05,0.0002113494386664083
9.938797050337897e-05,0.0002105811650932043
9.938813928831781e-05,0.0002095957113970037
9.938835627244219e-05,0.0002084100535755251
9.938860966730997e-05,0.0002071327258392763
9.93888907076999e-05,0.0002058410239207387
9.938919821634184e-05,0.0002045656078197844
9.938953879081569e-05,0.0002033053879809676
9.938993363320445e-05,0.0002020233544829386
9.939042582476234e-05,0.0002006603340728441
9.939109154443587e-05,0.0001991659527931233
9.939203638278245e-05,0.0001975918555334744
9.939297176903339e-05,0.0001965259067370217
