(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
9.945289608740451e-05,0.0001727354470335563
9.945401150647569e-05,0.0001503445657931035
9.945516740423724e-05,0.0001316322924523883
9.945643124468725e-05,0.0001151637680162354
9.945785667354233e-05,9.999555698503304e-05
9.945951532566271e-05,8.517680495878643e-05
9.946150743949022e-05,6.972317775899572e-05
9.946397595536759e-05,5.257138196435029e-05
9.946713625792168e-05,3.246666850176272e-05
9.947104887402258e-05,9.41528616749121e-06
9.94758044853929e-05,-1.659123027442089e-05
9.948161345212202e-05,-4.586718239507626e-05
9.948874008967355e-05,-7.843542411989368e-05
9.949745761463236e-05,-0.0001136843286078104
9.950806453123739e-05,-0.000150393459417475
9.952091630898409e-05,-0.0001867983455311473
9.953644341471806e-05,-0.0002205694099758349
9.955517670753119e-05,-0.0002488121610147997
9.957783390408559e-05,-0.0002681312643001421
9.960557968871426e-05,-0.0002745546636805374
9.963968052187114e-05,-0.0002632215064160004
9.967946422844216e-05,-0.000231185892748953
9.971920789076635e-05,-0.0001853867637856554
9.975413194419275e-05,-0.0001374541484173708
9.979393009150754e-05,-7.731696581370073e-05
9.985612791807486e-05,2.3238938594905e-05
9.992000000000001e-05,0.0001311000132407925
9.992869084955261e-05,0.0001461100024701123
9.993787859664225e-05,0.0001619893486841661
9.995051706377129e-05,0.0001838545785517454
9.997579399802938e-05,0.0002276447272191451
0.0001000263478665456,0.0003153336728055622
0.0001001274556035779,0.0004905154554714075
0.0001003296710776427,0.0008380254734420278
0.0001007341020257721,0.00151746361826699
0.0001013670510128861,0.002535750735617848
0.000102,0.003497836857310754
0.000102001267070678,0.003499706331322461
0.0001020021662205889,0.003501032881833788
0.0001020039645204108,0.003503685663435618
0.0001020061410554619,0.003506895798058851
0.0001020104941255641,0.003513314045085592
0.0001020192002657685,0.003526142428368351
0.0001020366125461774,0.003551766740485185
0.0001020714371069951,0.003602885543730561
0.0001021410862286306,0.003704603866147682
0.0001021617283060081,0.00373461735932501
0.0001021910597197518,0.00377716049984278
0.0001022040308454428,0.003795935038401255
0.0001022170267471569,0.003814721352188077
0.0001022290521308915,0.003832083251044893
0.0001022388140640695,0.003846162065001879
0.0001022472501392277,0.003858317747596929
0.0001022550519913314,0.003869550524676857
0.0001022625186994719,0.003880292637740479
0.0001022698236981961,0.003890794401954722
0.0001022771086605969,0.003901259774486632
0.0001022845011491201,0.003911871870551087
0.0001022921215483893,0.003922802971119133
0.0001023000891341222,0.003934223227951117
0.0001023085225050615,0.003946301239054262
0.0001023175284196831,0.003959188017107151
0.0001023271714623233,0.003972973638337596
0.0001023374212982275,0.003987612169754073
0.0001023481027243743,0.004002851124358608
0.0001023589144351221,0.004018259362344456
0.0001023695423518141,0.004033389398964138
0.0001023797705172005,0.004047935113833501
0.0001023894970851157,0.004061753637008336
0.0001023986865580905,0.004074796698464778
0.0001024073251164632,0.004087046823698204
0.0001024154006828545,0.004098488946193024
0.0001024228989830916,0.004109104812361375
0.0001024298052490984,0.004118875390860866
0.0001024361069721364,0.004127784754188291
0.000102441796400641,0.004135823585138976
0.000102446872520774,0.004142991944861452
0.0001024513425704665,0.004149301381153658
0.0001024552232613083,0.004154776628432444
0.0001024585419161144,0.004159457195770266
0.0001024613376529431,0.004163399028909276
0.0001024636591234589,0.004166671324717042
0.0001024655799552993,0.004169378306923655
0.0001024671670516899,0.004171614566475079
0.0001024685004862488,0.004173493132494155
0.0001024691454662812,0.004174401700948405
0.000102469762670954,0.004175271087897503
0.0001024703057508599,0.004176036019327922
0.0001024707615840424,0.004176678031393544
0.0001024711655031293,0.004177246901726384
0.0001024715375075292,0.004177770804389747
0.0001024718884441592,0.004178265019618044
0.0001024722256091073,0.004178739824978517
0.000102472554406482,0.00417920283235762
0.0001024728792008197,0.004179660188777579
0.0001024732036398629,0.004180117031157282
0.0001024735307677472,0.004180577645856998
0.0001024738630240735,0.004181045467474664
0.0001024742021187921,0.004181522902799384
0.0001024745487958794,0.004182010998224239
0.0001024749025571987,0.004182509051192218
0.0001024752614985511,0.004183014379732564
0.0001024756224477446,0.004183522517279159
0.0001024759814827889,0.004184027942595647
0.0001024763346558781,0.004184525099173775
0.0001024766785848606,0.004185009227796965
0.0001024770106904619,0.004185476700177992
0.0001024773291184768,0.004185924909088756
0.0001024776325287937,0.004186351971098401
0.0001024779199014422,0.004186756453366303
0.0001024781904179957,0.004187137206574487
